now,currency,cash,frozen_cash,total_returns,daily_returns,daily_pnl,market_value,dividend_receivable,total_value,units,units_net_value,static_unit_net_value,transaction_cost,pnl,start_date,annualized_returns
2025-05-12,CNY,177045.2593722282,0,1.1984756409372226,0.0007236139864115562,15896.97395297885,21807711.15,0,21984756.409372225,0,0,0,1855690.9182995146,11984756.409372225,2017-01-01,0.09872448606048234
2025-05-13,CNY,177058.74435224058,0,1.1828514184352241,-0.007106843583373842,-156242.22501998395,21651455.44,0,21828514.18435224,0,0,0,1855690.9182995146,11828514.184352241,2017-01-01,0.09775479648139518
2025-05-14,CNY,177072.23035936145,0,1.1809222975359357,-0.0008837618918979129,-19291.208992883563,21632150.744999997,0,21809222.975359358,0,0,0,1855690.9182995146,11809222.975359358,2017-01-01,0.09760538027040044
2025-05-15,CNY,177085.717393669,0,1.1583346007393671,-0.010356947068719063,-225876.96796568856,21406260.29,0,21583346.00739367,0,0,0,1855690.9182995146,11583346.00739367,2017-01-01,0.09620845536415801
2025-05-16,CNY,177099.20545524152,0,1.1748327660455242,0.007643933104953039,164981.65306157246,21571228.455000002,0,21748327.66045524,0,0,0,1855690.9182995146,11748327.660455242,2017-01-01,0.09717229796605498
2025-05-19,CNY,177112.69454415722,0,1.174144094454416,-0.0003166549639402834,-6886.715911082923,21564328.25,0,21741440.94454416,0,0,0,1855690.9182995146,11741440.944544159,2017-01-01,0.0970311528148371
2025-05-20,CNY,177126.18466049436,0,1.1834551779660494,0.004282643241256725,93110.83511633426,21657425.595,0,21834551.779660493,0,0,0,1855690.9182995146,11834551.779660493,2017-01-01,0.09755694353482847
2025-05-21,CNY,177139.67580433117,0,1.1990533715804332,0.00714381214315283,155981.93614383787,21813394.04,0,21990533.71580433,0,0,0,1855690.9182995146,11990533.715804331,2017-01-01,0.09845496935791798
2025-05-22,CNY,177153.16797574595,0,1.1960673412975744,-0.0013578707645066092,-29860.30282858759,21783520.244999997,0,21960673.412975743,0,0,0,1855690.9182995146,11960673.412975743,2017-01-01,0.09824352126695102
2025-05-23,CNY,177166.66117481695,0,1.1956624506174816,-0.0001843707943189533,-4048.906800929457,21779457.845,0,21956624.506174814,0,0,0,1855690.9182995146,11956624.506174814,2017-01-01,0.09818582875399051
2025-05-26,CNY,22744.813988736933,0,1.191592009398874,-0.0018538556404527385,-40704.412186075,21893175.28,0,21915920.09398874,0,0,0,1903485.1977545274,11915920.093988739,2017-01-01,0.09784287320335405
2025-05-27,CNY,22746.54638961065,0,1.196378134138961,0.002183857542627204,47861.24740087241,21941034.795,0,21963781.34138961,0,0,0,1903485.1977545274,11963781.341389611,2017-01-01,0.0980943404452943
2025-05-28,CNY,22748.278922435886,0,1.1979737883922432,0.0007264934159015221,15956.542532820255,21956989.604999997,0,21979737.88392243,0,0,0,1903485.1977545274,11979737.883922432,2017-01-01,0.09815568434168487
2025-05-29,CNY,22750.011587222692,0,1.2156021361587217,0.008020272061284852,176283.47766478732,22133271.349999998,0,22156021.36158722,0,0,0,1903485.1977545274,12156021.361587219,2017-01-01,0.09916529648724293
2025-05-30,CNY,22751.74438398112,0,1.1958524229383984,-0.0089139258795645,-197497.13220323622,21935772.485000003,0,21958524.229383983,0,0,0,1903485.1977545274,11958524.229383983,2017-01-01,0.09796276884105004
2025-06-02,CNY,22753.47731272122,0,1.1958525962312723,7.891826989922966e-08,1.732928741723299,21935772.485000003,0,21958525.962312724,0,0,0,1903485.1977545274,11958525.962312724,2017-01-01,0.09786267472760168
2025-06-03,CNY,22755.21037345305,0,1.1987085320373452,0.0013006045173407815,28559.35806072876,21964330.11,0,21987085.320373453,0,0,0,1903485.1977545274,11987085.320373453,2017-01-01,0.09799868354504992
2025-06-04,CNY,22756.94356618666,0,1.2054166053566187,0.0030509152175152905,67080.73319273442,22031409.11,0,22054166.053566188,0,0,0,1903485.1977545274,12054166.053566188,2017-01-01,0.09836215007816063
2025-06-05,CNY,22758.6768909321,0,1.203362746689093,-0.0009312792252208228,-20538.58667525649,22010868.79,0,22033627.46689093,0,0,0,1903485.1977545274,12033627.466890931,2017-01-01,0.09820732853607672
2025-06-06,CNY,22760.41034769943,0,1.20123297153477,-0.0009666021437112253,-21297.75154323131,21989569.305,0,22012329.7153477,0,0,0,1903485.1977545274,12012329.7153477,2017-01-01,0.09804802706844185
2025-06-09,CNY,22762.143936498705,0,1.2088261553936501,0.003449513957437144,75931.83858880028,22065499.41,0,22088261.5539365,0,0,0,1903485.1977545274,12088261.5539365,2017-01-01,0.09839591746515475
2025-06-10,CNY,22763.87765733998,0,1.2085459897657342,-0.00012683914812927164,-2801.656279157847,22062696.020000003,0,22085459.897657342,0,0,0,1903485.1977545274,12085459.897657342,2017-01-01,0.09834598662466099
2025-06-11,CNY,14330.837727730932,0,1.2124704357727727,0.0017769365117250415,39244.46007038653,22110373.52,0,22124704.35772773,0,0,0,1927808.3291357968,12124704.357727729,2017-01-01,0.09854337929367296
2025-06-12,CNY,14331.929262522683,0,1.2101511159262524,-0.0010482941643061908,-23193.19846520573,22087179.23,0,22101511.159262523,0,0,0,1927808.3291357968,12101511.159262523,2017-01-01,0.09837360312879229
2025-06-13,CNY,14333.020880453201,0,1.2008455470880457,-0.004210376734491663,-93055.68838206679,21994122.450000003,0,22008455.470880456,0,0,0,1927808.3291357968,12008455.470880456,2017-01-01,0.09779223036961482
2025-06-16,CNY,14334.112581528821,0,1.2084134777581528,0.003438646878296543,75679.30670107156,22069800.665,0,22084134.777581528,0,0,0,1927808.3291357968,12084134.777581528,2017-01-01,0.09813809465793821
2025-06-17,CNY,14335.204365755875,0,1.2156171809365754,0.0032619358879005245,72037.03178422526,22141836.604999997,0,22156171.809365753,0,0,0,1927808.3291357968,12156171.809365753,2017-01-01,0.09852732843493262
2025-06-18,CNY,14336.296233140696,0,1.2108888696233144,-0.0021340831592858303,-47283.11313261092,22094552.400000002,0,22108888.696233142,0,0,0,1927808.3291357968,12108888.696233142,2017-01-01,0.09821684796727759
2025-06-19,CNY,14337.388183689618,0,1.209158301818369,-0.0007827475314216541,-17305.678049452603,22077245.63,0,22091583.01818369,0,0,0,1927808.3291357968,12091583.01818369,2017-01-01,0.0980820644909961
2025-06-20,CNY,14338.480217408976,0,1.2084993610217412,-0.0002982768577903503,-6589.407966278493,22070655.130000003,0,22084993.61021741,0,0,0,1927808.3291357968,12084993.610217411,2017-01-01,0.09801019186095217
2025-06-23,CNY,14339.572334305105,0,1.2029296707334303,-0.002521934299194955,-55696.902883108705,22014957.134999998,0,22029296.707334302,0,0,0,1927808.3291357968,12029296.707334302,2017-01-01,0.09758392053936582
2025-06-24,CNY,14340.66453438434,0,1.2200834684534376,0.0077868113303392545,171537.97720007598,22186494.019999996,0,22200834.68453438,0,0,0,1927808.3291357968,12200834.684534378,2017-01-01,0.0985547265558262
2025-06-25,CNY,14341.756817653015,0,1.2146801936817653,-0.0024338160472121956,-54032.74771672487,22132460.18,0,22146801.936817653,0,0,0,1927808.3291357968,12146801.936817653,2017-01-01,0.09820605953840333
2025-06-26,CNY,90385.12835488081,0,1.2103496098354882,-0.001955399185233005,-43305.838462769985,22013110.970000003,0,22103496.098354883,0,0,0,1939820.841424916,12103496.098354883,2017-01-01,0.09791972789040493
2025-06-27,CNY,90392.01270554688,0,1.2201715827705546,0.004443628687227176,98219.72935066372,22111323.815,0,22201715.827705547,0,0,0,1939820.841424916,12201715.827705547,2017-01-01,0.09845993605310843
2025-06-30,CNY,90398.89758057226,0,1.2262435517580568,0.002734909785632397,60719.68987502158,22172036.619999997,0,22262435.51758057,0,0,0,1939820.841424916,12262435.517580569,2017-01-01,0.0987131285903029
2025-07-01,CNY,90405.78297999689,0,1.225003419798,-0.0005570513428674029,-12401.319600567222,22159628.415000003,0,22250034.19798,0,0,0,1939820.841424916,12250034.197980002,2017-01-01,0.09860782141614566
2025-07-02,CNY,90412.66890386073,0,1.227643382890386,0.0011864984426071803,26399.630923859775,22186021.16,0,22276433.82890386,0,0,0,1939820.841424916,12276433.828903861,2017-01-01,0.09872769171328555
2025-07-03,CNY,90419.55535220371,0,1.23178871303522,0.0018608589582483103,41453.30144834146,22227467.575,0,22317887.130352203,0,0,0,1939820.841424916,12317887.130352203,2017-01-01,0.09893444936452966
2025-07-04,CNY,90426.44232506577,0,1.2371784742325067,0.0024149961713698367,53897.61197286472,22281358.3,0,22371784.742325068,0,0,0,1939820.841424916,12371784.742325068,2017-01-01,0.09921251456751357
2025-07-07,CNY,90433.32982248688,0,1.2357044274822488,-0.0006588865248060284,-14740.467502579093,22266610.945,0,22357044.27482249,0,0,0,1939820.841424916,12357044.274822488,2017-01-01,0.09902719980470676
2025-07-08,CNY,90440.21784450697,0,1.238515244284451,0.0012572398961376045,28108.16802202165,22294712.225,0,22385152.44284451,0,0,0,1939820.841424916,12385152.44284451,2017-01-01,0.09915586131388099
2025-07-09,CNY,90447.10639116603,0,1.2350881816391168,-0.0015309534541185802,-34270.62645334378,22260434.71,0,22350881.816391166,0,0,0,1939820.841424916,12350881.816391166,2017-01-01,0.098924975002181
2025-07-10,CNY,90453.995462504,0,1.2407987295462504,0.002554954186615539,57105.47907133773,22317533.3,0,22407987.295462504,0,0,0,1939820.841424916,12407987.295462504,2017-01-01,0.09922049831529534
2025-07-11,CNY,7774.080270795994,0,1.2393226760270801,-0.0006587175812391021,-14760.535191703588,22385452.680000003,0,22393226.7602708,0,0,0,1940134.848698746,12393226.7602708,2017-01-01,0.09910221230582139
2025-07-14,CNY,7774.672398014978,0,1.2302657397398016,-0.004044498090532959,-90569.36287278682,22294882.724999998,0,22302657.397398014,0,0,0,1940134.848698746,12302657.397398014,2017-01-01,0.09848082712865391
2025-07-15,CNY,7775.264570334429,0,1.2425150454570333,0.005492307709780269,122493.05717231706,22417375.189999998,0,22425150.45457033,0,0,0,1940134.848698746,12425150.45457033,2017-01-01,0.09915226781741149
2025-07-16,CNY,7775.85678775778,0,1.2370427476787755,-0.0024402501955755897,-54722.977782577276,22362651.619999997,0,22370427.476787753,0,0,0,1940134.848698746,12370427.476787753,2017-01-01,0.09880473866057038
2025-07-17,CNY,7776.449050288468,0,1.2469740384050287,0.004439472932092337,99312.9072625339,22461963.935,0,22469740.384050287,0,0,0,1940134.848698746,12469740.384050287,2017-01-01,0.09934109974911265
2025-07-18,CNY,7777.041357929928,0,1.2540522386357935,0.0031501032543255025,70782.00230764598,22532745.345000003,0,22540522.386357933,0,0,0,1940134.848698746,12540522.386357933,2017-01-01,0.09971216603028132
2025-07-21,CNY,7777.633710685597,0,1.2566770843710686,0.0011645008444276309,26248.45735275373,22558993.21,0,22566770.843710687,0,0,0,1940134.848698746,12566770.843710687,2017-01-01,0.09976132682696681
2025-07-22,CNY,7778.226108558911,0,1.2577843486108562,0.0004906613566716403,11072.642397873104,22570065.26,0,22577843.48610856,0,0,0,1940134.848698746,12577843.48610856,2017-01-01,0.09979087272268727
2025-07-23,CNY,7778.818551553305,0,1.2581384698551554,0.0001568445828394955,3541.2124429941177,22573605.880000003,0,22581384.698551554,0,0,0,1940134.848698746,12581384.698551554,2017-01-01,0.0997775471579807
2025-07-24,CNY,7779.411039672217,0,1.262403140603967,0.0018885780503465485,42646.70748811588,22616251.994999997,0,22624031.40603967,0,0,0,1940134.848698746,12624031.40603967,2017-01-01,0.09998632879026692
2025-07-25,CNY,7780.003572919084,0,1.2663498718572916,0.0017444862865027835,39467.31253324449,22655718.714999996,0,22663498.718572915,0,0,0,1940134.848698746,12663498.718572915,2017-01-01,0.10017655179108553
2025-07-28,CNY,16853.97748425366,0,1.2720275172484254,0.002505193686833942,56776.453911338,22703421.195,0,22720275.172484253,0,0,0,1952992.5584040466,12720275.172484253,2017-01-01,0.10039683411673006
2025-07-29,CNY,16855.26119865703,0,1.2756995811198655,0.0016162057209093146,36720.638714402914,22740140.549999997,0,22756995.811198656,0,0,0,1952992.5584040466,12756995.811198656,2017-01-01,0.10057032823979739
2025-07-30,CNY,16856.545010836886,0,1.2758583220010835,6.97547613643714e-05,1587.4088121801615,22741726.674999997,0,22758583.220010836,0,0,0,1952992.5584040466,12758583.220010836,2017-01-01,0.1005456090945891
2025-07-31,CNY,16857.82892080067,0,1.2621565378920798,-0.006020490808477189,-137017.84109003842,22604707.549999997,0,22621565.378920797,0,0,0,1952992.5584040466,12621565.378920797,2017-01-01,0.09973825560511163
2025-08-01,CNY,16859.112928555838,0,1.2535607072928552,-0.0037998389833951655,-85958.30599224567,22518747.959999997,0,22535607.07292855,0,0,0,1952992.5584040466,12535607.072928552,2017-01-01,0.09921757121177932
2025-08-04,CNY,16860.397034109832,0,1.2562312952034107,0.0011850525712102003,26705.879105556756,22545452.555,0,22562312.95203411,0,0,0,1952992.5584040466,12562312.952034108,2017-01-01,0.0992695881373209
2025-08-05,CNY,16861.681237470104,0,1.271845920623747,0.006920666978395189,156146.25420336053,22701597.525,0,22718459.20623747,0,0,0,1952992.5584040466,12718459.206237469,2017-01-01,0.10011833766452538
2025-08-06,CNY,16862.9655386441,0,1.2770704885538646,0.002299701701902033,52245.67930117622,22753841.92,0,22770704.885538645,0,0,0,1952992.5584040466,12770704.885538645,2017-01-01,0.10037868647985904
2025-08-07,CNY,16864.249937639277,0,1.2781405284937635,0.00046991955026327045,10700.399398989975,22764541.034999996,0,22781405.284937635,0,0,0,1952992.5584040466,12781405.284937635,2017-01-01,0.10040525072217577
2025-08-08,CNY,16865.53443446308,0,1.2809480464434464,0.001232372592721087,28075.179496828467,22792614.93,0,22809480.464434464,0,0,0,1952992.5584040466,12809480.464434464,2017-01-01,0.10052918831447277
2025-08-11,CNY,16866.819029122962,0,1.2856283399029125,0.0020519070860749405,46802.934594661,22839416.580000002,0,22856283.399029125,0,0,0,1952992.5584040466,12856283.399029125,2017-01-01,0.10069044963644025
2025-08-12,CNY,3707.772726429729,0,1.2840375257726433,-0.0006960073527688833,-15908.141302693635,22836667.485,0,22840375.25772643,0,0,0,1953193.8870946064,12840375.25772643,2017-01-01,0.10056797794400918
2025-08-13,CNY,3708.05513580507,0,1.2950078145135806,0.004803024738933038,109702.88740937412,22946370.09,0,22950078.145135805,0,0,0,1953193.8870946064,12950078.145135805,2017-01-01,0.10114624483336021
2025-08-14,CNY,3708.337566690644,0,1.288462650256669,-0.002851913712676651,-65451.64256911352,22880918.165,0,22884626.50256669,0,0,0,1953193.8870946064,12884626.502566691,2017-01-01,0.10074797779408962
2025-08-15,CNY,3708.6200190880895,0,1.302874598001909,0.006297654778688794,144119.47745239735,23025037.36,0,23028745.98001909,0,0,0,1953193.8870946064,13028745.980019089,2017-01-01,0.10151567410119777
2025-08-18,CNY,3708.9024929990446,0,1.3038878937493,0.0004400134285515683,10132.957473911345,23035170.035,0,23038878.937493,0,0,0,1953193.8870946064,13038878.937493,2017-01-01,0.10147042210629564
2025-08-19,CNY,3709.1849884251483,0,1.3011877024988419,-0.0011720150350127286,-27001.912504579872,23008167.839999996,0,23011877.02498842,0,0,0,1953193.8870946064,13011877.02498842,2017-01-01,0.10128714457179955
2025-08-20,CNY,3709.4675053680394,0,1.306909611750537,0.002486502620138886,57219.09251694754,23065386.65,0,23069096.117505368,0,0,0,1953193.8870946064,13069096.117505368,2017-01-01,0.10156999846560044
2025-08-21,CNY,3709.7500438293564,0,1.3096866620043826,0.001203796732954119,27770.502538457513,23093156.869999997,0,23096866.620043825,0,0,0,1953193.8870946064,13096866.620043825,2017-01-01,0.1016895489069185
2025-08-22,CNY,3710.0326038107387,0,1.3168769387603807,0.0031130961936449196,71902.76755998284,23165059.354999997,0,23168769.38760381,0,0,0,1953193.8870946064,13168769.387603808,2017-01-01,0.10205183607706125
2025-08-25,CNY,3710.315185313825,0,1.3427745010185315,0.011177789301147186,258975.62258150429,23424034.695,0,23427745.010185312,0,0,0,1953193.8870946064,13427745.010185312,2017-01-01,0.10336633855045663
2025-08-26,CNY,3710.5977883402547,0,1.3339566687788338,-0.0037638416483805467,-88178.32239697501,23335856.089999996,0,23339566.687788337,0,0,0,1953193.8870946064,13339566.687788337,2017-01-01,0.10285152184297375
2025-08-27,CNY,10784.660590325335,0,1.3158699520590322,-0.007749379824289811,-180867.1671980135,23147914.86,0,23158699.520590324,0,0,0,1978989.8456637014,13158699.520590324,2017-01-01,0.1018271451550421
2025-08-28,CNY,10785.482023969007,0,1.3166925412023969,0.00035519660446958285,8225.89143364504,23156139.93,0,23166925.41202397,0,0,0,1978989.8456637014,13166925.412023969,2017-01-01,0.10183852375630531
2025-08-29,CNY,10786.303520178693,0,1.3169261153520178,0.00010082224786707224,2335.741496209055,23158474.849999998,0,23169261.153520178,0,0,0,1978989.8456637014,13169261.153520178,2017-01-01,0.1018175594471602
2025-09-01,CNY,10787.12507895916,0,1.3262832680078955,0.004038606407807811,93571.52655877918,23252045.555,0,23262832.680078957,0,0,0,1978989.8456637014,13262832.680078957,2017-01-01,0.10222837775443105
2025-09-02,CNY,10787.946700315171,0,1.3222688216700313,-0.0017256911026583327,-40144.463378641754,23211900.27,0,23222688.216700315,0,0,0,1978989.8456637014,13222688.216700315,2017-01-01,0.10197512218781957
2025-09-03,CNY,10788.768384251496,0,1.335048076838425,0.005502918115743198,127792.55168393627,23339692.0,0,23350480.76838425,0,0,0,1978989.8456637014,13350480.768384252,2017-01-01,0.10263829976832217
2025-09-04,CNY,10789.590130772898,0,1.3272537245130773,-0.003337983659805881,-77943.52325347811,23261747.655,0,23272537.245130774,0,0,0,1978989.8456637014,13272537.245130774,2017-01-01,0.10217976587886746
2025-09-05,CNY,10790.411939884147,0,1.3402245131939883,0.005573431269779101,129707.88680911064,23391454.72,0,23402245.131939884,0,0,0,1978989.8456637014,13402245.131939884,2017-01-01,0.10285148812627476
2025-09-08,CNY,10791.233811590007,0,1.3488699918811595,0.0036942945595298286,86454.78687170893,23477908.685000002,0,23488699.918811593,0,0,0,1978989.8456637014,13488699.918811593,2017-01-01,0.10321727825637295
2025-09-09,CNY,10792.055745895248,0,1.3532358710745895,0.0018587147047393012,43658.79193430394,23521566.655,0,23532358.710745897,0,0,0,1978989.8456637014,13532358.710745897,2017-01-01,0.10341874344098012
2025-09-10,CNY,10792.877742804638,0,1.3458247872742803,-0.003149316178375821,-74110.83800309524,23447454.994999997,0,23458247.872742802,0,0,0,1978989.8456637014,13458247.872742802,2017-01-01,0.10298450674996085
2025-09-11,CNY,15815.161949730295,0,1.3501240566949733,0.0018327325399645831,42992.6942069307,23485425.405,0,23501240.566949733,0,0,0,1992316.4659561263,13501240.566949733,2017-01-01,0.1031825878477195
2025-09-12,CNY,15816.366540824916,0,1.3557366886540825,0.0023882279504012813,56126.31959109381,23541550.520000003,0,23557366.886540826,0,0,0,1992316.4659561263,13557366.886540826,2017-01-01,0.10345085136413701
2025-09-15,CNY,15817.571223669449,0,1.351687364122367,-0.001718920688894675,-40493.24531715736,23501056.07,0,23516873.64122367,0,0,0,1992316.4659561263,13516873.641223669,2017-01-01,0.10313052475087003
2025-09-16,CNY,15818.775998270881,0,1.359828734099827,0.0034619269983186553,81413.69977460057,23582468.564999998,0,23598287.34099827,0,0,0,1992316.4659561263,13598287.34099827,2017-01-01,0.10353400550604785
2025-09-17,CNY,15819.980864636202,0,1.3535350055864641,-0.002667027662820535,-62937.28513363004,23519530.075000003,0,23535350.05586464,0,0,0,1992316.4659561263,13535350.05586464,2017-01-01,0.10316184809123952
2025-09-18,CNY,15821.1858227724,0,1.3464058101822776,-0.003029143559481491,-71291.95404186472,23448236.916,0,23464058.101822775,0,0,0,1992316.4659561263,13464058.101822775,2017-01-01,0.1027441273246188
2025-09-19,CNY,15822.390872686467,0,1.3527582502872684,0.002707306671942371,63524.40104990825,23511760.111999996,0,23527582.502872683,0,0,0,1992316.4659561263,13527582.502872683,2017-01-01,0.10305207627723112
2025-09-22,CNY,15823.596014385392,0,1.3640040128014381,0.004779820669121783,112457.62514169887,23624216.531999998,0,23640040.128014382,0,0,0,1992316.4659561263,13640040.128014382,2017-01-01,0.1035527461808583
2025-09-23,CNY,15824.801247876165,0,1.3626876805247874,-0.0005568231989128415,-13163.322766508907,23611052.003999997,0,23626876.805247873,0,0,0,1992316.4659561263,13626876.805247873,2017-01-01,0.10344826952971453
2025-09-24,CNY,15826.00657316578,0,1.3651727522573167,0.0010517986583725202,24850.717325292528,23635901.516,0,23651727.522573166,0,0,0,1992316.4659561263,13651727.522573166,2017-01-01,0.1035469803814073
2025-09-25,CNY,15827.211990261227,0,1.3615429595990265,-0.0015346839484879063,-36297.92658290267,23599602.384000003,0,23615429.595990263,0,0,0,1992316.4659561263,13615429.595990263,2017-01-01,0.10331898849332921
2025-09-26,CNY,34229.810571023525,0,1.3579050710571021,-0.0015404710412474972,-36378.885419242084,23544820.9,0,23579050.71057102,0,0,0,2005394.5743537033,13579050.71057102,2017-01-01,0.10309045524309934
2025-09-29,CNY,34232.41774792854,0,1.3720683221747931,0.006006709638798699,141632.51117691025,23686450.804,0,23720683.22174793,0,0,0,2005394.5743537033,13720683.221747931,2017-01-01,0.103743918411215
2025-09-30,CNY,34235.025123414016,0,1.3821412293123414,0.004246465855719111,100729.07137548178,23787177.268,0,23821412.293123413,0,0,0,2005394.5743537033,13821412.293123413,2017-01-01,0.10424424728920023
2025-10-01,CNY,34237.63269749507,0,1.3821414900697495,1.094634545939054e-07,2.6075740829110146,23787177.268,0,23821414.900697496,0,0,0,2005394.5743537033,13821414.900697496,2017-01-01,0.10421000062896613
2025-10-02,CNY,34240.240470186836,0,1.3821417508470186,1.0947177991666399e-07,2.6077726893126965,23787177.268,0,23821417.508470185,0,0,0,2005394.5743537033,13821417.508470185,2017-01-01,0.10417577645514764
2025-10-03,CNY,34242.84844150444,0,1.3821420116441505,1.0948010617499162e-07,2.60797131806612,23787177.268,0,23821420.116441503,0,0,0,2005394.5743537033,13821420.116441503,2017-01-01,0.10414157474562225
2025-10-06,CNY,34245.456611463,0,1.382142272461146,1.094884328997355e-07,2.6081699579954147,23787177.268,0,23821422.72461146,0,0,0,2005394.5743537033,13821422.724611461,2017-01-01,0.1040390766118513
2025-10-07,CNY,34248.06498007766,0,1.382142533298008,1.0949676040366327e-07,2.608368616551161,23787177.268,0,23821425.332980078,0,0,0,2005394.5743537033,13821425.332980078,2017-01-01,0.10400496454622177
2025-10-08,CNY,34250.67354736354,0,1.3821427941547366,1.0950508837400638e-07,2.608567286282778,23787177.268,0,23821427.941547364,0,0,0,2005394.5743537033,13821427.941547364,2017-01-01,0.10397087483470346
2025-10-09,CNY,34253.28231333578,0,1.4226588734313337,0.017008249621313563,405160.7927659713,24192335.452,0,24226588.734313335,0,0,0,2005394.5743537033,14226588.734313335,2017-01-01,0.10605981361202299
2025-10-10,CNY,34255.89127800951,0,1.4189066555278007,-0.0015488015851849494,-37522.17903532833,24154810.663999997,0,24189066.555278007,0,0,0,2005394.5743537033,14189066.555278007,2017-01-01,0.10582980649485796
2025-10-13,CNY,34258.50044139987,0,1.4187683208441397,-5.718893010816844e-05,-1383.3468366116285,24153424.707999997,0,24187683.208441395,0,0,0,2005394.5743537033,14187683.208441395,2017-01-01,0.10571858705611126
2025-10-14,CNY,34261.10980352199,0,1.414273399780352,-0.0018583512215914844,-44949.2106378749,24108472.888,0,24142733.99780352,0,0,0,2005394.5743537033,14142733.99780352,2017-01-01,0.10545005490145032
2025-10-15,CNY,34263.71936439101,0,1.435888329936439,0.008952975316736398,216149.30156086758,24324619.58,0,24358883.299364388,0,0,0,2005394.5743537033,14358883.299364388,2017-01-01,0.10653642330622115
2025-10-16,CNY,34266.32912402206,0,1.4424981341124021,0.0027135087001856637,66098.04175963253,24390715.012,0,24424981.34112402,0,0,0,2005394.5743537033,14424981.34112402,2017-01-01,0.10684242742222816
2025-10-17,CNY,34268.93908243028,0,1.4493714663082433,0.0028140583199826683,68733.32195841148,24459445.724000003,0,24493714.663082432,0,0,0,2005394.5743537033,14493714.663082432,2017-01-01,0.10716094112947872
2025-10-20,CNY,34271.549239630825,0,1.4573038553239632,0.0032385406316812956,79323.8901572004,24538767.004,0,24573038.553239632,0,0,0,2005394.5743537033,14573038.553239632,2017-01-01,0.10746222641333958
2025-10-21,CNY,18412.77003814492,0,1.4722512642038148,0.006082849236355807,149474.0887985155,24704099.872,0,24722512.642038148,0,0,0,2033652.2558911014,14722512.642038148,2017-01-01,0.10818956211425346
2025-10-22,CNY,18414.172480869554,0,1.4625121832480872,-0.003939357255769967,-97390.80955727771,24606707.66,0,24625121.83248087,0,0,0,2033652.2558911014,14625121.83248087,2017-01-01,0.10765800920430935
2025-10-23,CNY,18415.575030413835,0,1.4563180439030412,-0.002515374091215909,-61941.3934504576,24544764.864,0,24563180.439030413,0,0,0,2033652.2558911014,14563180.439030413,2017-01-01,0.10730645206297873
2025-10-24,CNY,18416.977686785896,0,1.458484560568679,0.0008820179744292968,21665.16665637493,24566428.628000002,0,24584845.605686788,0,0,0,2033652.2558911014,14584845.605686788,2017-01-01,0.10738208591963527
2025-10-27,CNY,18418.380449993878,0,1.4791841512449997,0.00841965453365818,206995.90676320717,24773423.132,0,24791841.512449995,0,0,0,2033652.2558911014,14791841.512449995,2017-01-01,0.10832913127489618
2025-10-28,CNY,18419.783320045917,0,1.4608846707320047,-0.00738125100703199,-182994.805129949,24590426.924,0,24608846.707320046,0,0,0,2033652.2558911014,14608846.707320046,2017-01-01,0.10736427607482035
2025-10-29,CNY,18421.186296950153,0,1.4839110138296951,0.009356937109466886,230263.43097690493,24820688.952,0,24839110.13829695,0,0,0,2033652.2558911014,14839110.13829695,2017-01-01,0.10849743771323928
2025-10-30,CNY,18422.589380714722,0,1.4802133877380714,-0.001488630659889332,-36976.26091623679,24783711.288,0,24802133.877380714,0,0,0,2033652.2558911014,14802133.877380714,2017-01-01,0.1082751554114667
2025-10-31,CNY,18423.992571347764,0,1.4952692348571346,0.006070383779677084,150558.4711906314,24934268.356,0,24952692.348571345,0,0,0,2033652.2558911014,14952692.348571345,2017-01-01,0.1089989610956319
2025-11-03,CNY,18425.395868857417,0,1.5045261339868858,0.003709779690479502,92568.99129751325,25026835.944000002,0,25045261.33986886,0,0,0,2033652.2558911014,15045261.339868858,2017-01-01,0.10935661539028874
2025-11-04,CNY,18426.799273251825,0,1.4642598571273253,-0.01607740335113287,-402662.7685956061,24624171.772,0,24642598.571273252,0,0,0,2033652.2558911014,14642598.571273252,2017-01-01,0.10729104440799575
2025-11-05,CNY,2575.3607734821667,0,1.444513670077348,-0.008013029548351258,-197461.8704997711,24442561.34,0,24445136.70077348,0,0,0,2060414.2905330532,14445136.700773481,2017-01-01,0.106250230193768
2025-11-06,CNY,2575.5569306042394,0,1.4630040156930608,0.0075640180875435606,184903.45615712553,24627464.6,0,24630040.156930607,0,0,0,2060414.2905330532,14630040.156930607,2017-01-01,0.10715747432510159
2025-11-07,CNY,2575.7531026669826,0,1.448448837710267,-0.005909522635795659,-145551.77982793748,24481912.624,0,24484488.37710267,0,0,0,2060414.2905330532,14484488.37710267,2017-01-01,0.10638202681939646
2025-11-10,CNY,2575.949289671534,0,1.4661366601289676,0.007224093126341074,176878.2241870053,24658790.652000003,0,24661366.601289675,0,0,0,2060414.2905330532,14661366.601289675,2017-01-01,0.1071768933641204
2025-11-11,CNY,2576.1454916190323,0,1.4701569045491616,0.0016301790915285341,40202.44420194253,24698992.9,0,24701569.045491617,0,0,0,2060414.2905330532,14701569.045491617,2017-01-01,0.10734543427106669
2025-11-12,CNY,2576.3417085106153,0,1.4730308097708509,0.0011634504740959555,28739.0522168912,24727731.755999997,0,24730308.09770851,0,0,0,2060414.2905330532,14730308.097708508,2017-01-01,0.10745571157604794
