date,ndx,vix,ma_ratio,cnn,composite,zone,p_vix,p_ma,p_cnn,sc_vix,sc_ma,sc_cnn
2014-02-14,3663.8800,13.5700,1.1307,78.0000,1.3333,🔴中度高估,19.4227,83.5616,91.7808,1,1,2
2014-02-18,3679.4300,13.8700,1.1342,78.0000,1.6667,🔴中度高估,21.1736,85.3301,91.7848,1,2,2
2014-02-19,3652.8500,15.5000,1.1248,70.0000,1.0000,🟠轻度高估,29.8631,81.6227,78.0547,1,1,1
2014-02-20,3671.9300,14.7900,1.1294,70.0000,1.0000,🟠轻度高估,26.3312,82.9018,78.0655,1,1,1
2014-02-21,3662.6000,14.6800,1.1253,70.0000,1.0000,🟠轻度高估,25.7324,81.6895,78.0762,1,1,1
2014-02-24,3685.8100,14.2300,1.1312,70.0000,1.0000,🟠轻度高估,23.2796,83.9434,78.0869,1,1,1
2014-02-25,3679.1400,13.6700,1.1279,78.0000,1.3333,🔴中度高估,20.0488,82.3415,91.8049,1,1,2
2014-02-26,3676.6000,14.3500,1.1259,70.0000,1.0000,🟠轻度高估,24.1833,81.7650,78.0595,1,1,1
2014-02-27,3699.8000,14.0400,1.1318,70.0000,1.0000,🟠轻度高估,22.2710,84.0643,78.0702,1,1,1
2014-02-28,3696.1000,14.0000,1.1294,78.0000,1.3333,🔴中度高估,21.9679,82.9031,91.8169,1,1,2
2014-03-03,3668.3700,16.0000,1.1198,70.0000,0.6667,🟠轻度高估,33.4956,79.7468,78.0428,0,1,1
2014-03-04,3719.9300,14.1000,1.1343,70.0000,1.3333,🔴中度高估,22.6764,85.4501,78.0535,1,2,1
2014-03-05,3727.1900,13.8900,1.1353,78.0000,1.6667,🔴中度高估,21.3035,86.0409,91.8288,1,2,2
2014-03-06,3720.9300,14.2100,1.1322,70.0000,1.0000,🟠轻度高估,23.2863,84.2003,78.0263,1,1,1
2014-03-07,3703.4000,14.1100,1.1257,70.0000,1.0000,🟠轻度高估,22.7405,81.4383,78.0369,1,1,1
2014-03-10,3706.3400,14.2000,1.1254,70.0000,1.0000,🟠轻度高估,23.1666,81.3502,78.0476,1,1,1
2014-03-11,3691.5000,14.8000,1.1197,70.0000,1.0000,🟠轻度高估,26.7961,79.5146,78.0583,1,1,1
2014-03-12,3707.0600,14.4700,1.1232,70.0000,1.0000,🟠轻度高估,24.8908,80.7860,78.0689,1,1,1
2014-03-13,3651.4900,16.2200,1.1053,62.0000,0.3333,🟠轻度高估,34.5781,73.7148,66.2949,0,1,0
2014-03-14,3627.8700,17.8200,1.0971,62.0000,0.0000,⚪中性,45.4678,69.2681,66.3112,0,0,0
2014-03-17,3662.5100,15.6400,1.1065,70.0000,0.6667,🟠轻度高估,31.6376,74.0795,78.1008,0,1,1
2014-03-18,3706.6200,14.5200,1.1186,70.0000,1.0000,🟠轻度高估,25.1816,78.9346,78.1114,1,1,1
2014-03-19,3682.7400,15.1200,1.1102,70.0000,1.0000,🟠轻度高估,28.2188,75.6050,78.1220,1,1,1
2014-03-20,3693.9700,14.5200,1.1124,70.0000,1.0000,🟠轻度高估,25.2056,76.5360,78.1326,1,1,1
2014-03-21,3653.0700,15.0000,1.0989,70.0000,0.6667,🟠轻度高估,27.6596,69.9226,78.1431,1,0,1
2014-03-24,3617.3900,15.0900,1.0871,70.0000,0.6667,🟠轻度高估,28.1295,63.7506,78.1537,1,0,1
2014-03-25,3629.7300,14.0200,1.0897,70.0000,0.6667,🟠轻度高估,22.1739,65.5072,78.1643,1,0,1
2014-03-26,3582.8900,14.9300,1.0747,70.0000,0.6667,🟠轻度高估,27.3781,57.2187,78.1748,1,0,1
2014-03-27,3563.1300,14.6200,1.0678,70.0000,0.6667,🟠轻度高估,25.8205,54.0058,78.1853,1,0,1
2014-03-28,3571.4900,14.4100,1.0693,70.0000,0.6667,🟠轻度高估,24.6020,54.6551,78.1959,1,0,1
2014-03-31,3595.7400,13.8800,1.0755,78.0000,1.0000,🟠轻度高估,21.0704,57.7146,91.8997,1,0,2
2014-04-01,3658.4000,13.1000,1.0931,78.0000,1.0000,🟠轻度高估,15.6145,67.3735,91.9036,1,0,2
2014-04-02,3665.9900,13.0900,1.0942,78.0000,1.0000,🟠轻度高估,15.5588,67.7746,91.9075,1,0,2
2014-04-03,3637.5800,13.3700,1.0847,78.0000,1.0000,🟠轻度高估,17.4771,62.5903,91.9114,1,0,2
2014-04-04,3539.3800,13.9600,1.0545,78.0000,1.0000,🟠轻度高估,21.6554,48.8932,91.9153,1,0,2
2014-04-07,3507.7500,15.5700,1.0442,70.0000,0.3333,🟠轻度高估,31.4093,44.0596,78.0183,0,0,1
2014-04-08,3538.2300,14.8900,1.0522,70.0000,0.6667,🟠轻度高估,27.5000,47.7885,78.0288,1,0,1
2014-04-09,3600.4400,13.8200,1.0695,78.0000,1.0000,🟠轻度高估,20.9034,54.8775,91.9270,1,0,2
2014-04-10,3487.7600,15.8900,1.0351,70.0000,0.3333,🟠轻度高估,33.4294,38.8569,78.0019,0,0,1
2014-04-11,3446.8500,17.0300,1.0221,62.0000,0.0000,⚪中性,40.5665,32.6452,65.7225,0,0,0
2014-04-14,3474.6300,16.1100,1.0295,62.0000,0.0000,⚪中性,34.6929,35.9405,65.7390,0,0,0
2014-04-15,3487.8500,15.6100,1.0325,70.0000,0.3333,🟠轻度高估,31.7986,37.6499,78.0336,0,0,1
2014-04-16,3533.0900,14.1800,1.0449,70.0000,0.6667,🟠轻度高估,23.1544,44.7747,78.0441,1,0,1
2014-04-17,3534.5300,13.3600,1.0444,78.0000,1.0000,🟠轻度高估,17.3455,44.4178,91.9502,1,0,2
2014-04-21,3559.9500,13.2500,1.0510,78.0000,1.0000,🟠轻度高估,16.6188,46.9349,91.9540,1,0,2
2014-04-22,3588.8100,13.1900,1.0585,78.0000,1.0000,🟠轻度高估,16.2757,50.2633,91.9579,1,0,2
2014-04-23,3557.0400,13.2700,1.0482,78.0000,1.0000,🟠轻度高估,16.7943,46.0287,91.9617,1,0,2
2014-04-24,3591.0300,13.3200,1.0573,78.0000,1.0000,🟠轻度高估,17.1688,49.9761,91.9656,1,0,2
2014-04-25,3533.1000,14.0600,1.0394,70.0000,0.6667,🟠轻度高估,22.6577,41.3002,77.8681,1,0,1
2014-04-28,3545.0300,13.9700,1.0422,78.0000,1.0000,🟠轻度高估,21.8825,42.9527,91.9732,1,0,2
2014-04-29,3573.9900,13.7100,1.0500,78.0000,1.0000,🟠轻度高估,20.2006,46.4183,91.9771,1,0,2
2014-04-30,3582.0200,13.4100,1.0515,78.0000,1.0000,🟠轻度高估,17.9475,47.3986,91.9809,1,0,2
2014-05-01,3594.3600,13.2500,1.0544,78.0000,1.0000,🟠轻度高估,16.6508,49.1412,91.9847,1,0,2
2014-05-02,3587.6400,12.9100,1.0516,78.0000,1.3333,🔴中度高估,13.8770,47.5918,91.9886,2,0,2
2014-05-05,3605.0900,13.2900,1.0559,78.0000,1.0000,🟠轻度高估,17.0162,49.7140,91.9924,1,0,2
2014-05-06,3556.5100,13.8000,1.0409,78.0000,1.0000,🟠轻度高估,21.0576,42.2106,91.9962,1,0,2
2014-05-07,3546.4700,13.4000,1.0372,78.0000,1.0000,🟠轻度高估,17.9048,39.7143,92.0000,1,0,2
2014-05-08,3540.4200,13.4300,1.0347,78.0000,1.0000,🟠轻度高估,18.3246,38.4579,92.0038,1,0,2
2014-05-09,3555.7000,12.9200,1.0384,78.0000,1.3333,🔴中度高估,13.9391,40.3425,92.0076,2,0,2
2014-05-12,3612.7300,12.2300,1.0542,78.0000,1.3333,🔴中度高估,8.8921,49.0728,92.0114,2,0,2
2014-05-13,3611.1300,12.1300,1.0529,78.0000,1.3333,🔴中度高估,8.3650,48.3840,92.0152,2,0,2
2014-05-14,3593.2500,12.1700,1.0469,78.0000,1.3333,🔴中度高估,8.5511,45.4632,92.0190,2,0,2
2014-05-15,3565.1700,13.1700,1.0380,78.0000,1.0000,🟠轻度高估,16.2868,40.1709,92.0228,1,0,2
2014-05-16,3587.2000,12.4400,1.0436,78.0000,1.3333,🔴中度高估,10.6787,43.6640,92.0266,2,0,2
2014-05-19,3615.6200,12.4200,1.0512,78.0000,1.3333,🔴中度高估,10.5787,47.1537,92.0304,2,0,2
2014-05-20,3600.3100,12.9600,1.0460,78.0000,1.3333,🔴中度高估,14.5567,45.2347,92.0341,2,0,2
2014-05-21,3635.6100,11.9100,1.0555,88.0000,1.6667,🔴中度高估,7.2512,49.8104,100.0000,2,0,3
2014-05-22,3650.8600,12.0300,1.0591,78.0000,1.3333,🔴中度高估,8.1004,50.8764,91.9943,2,0,2
2014-05-23,3677.3300,11.3600,1.0659,88.0000,2.0000,🔴中度高估,4.5455,53.6458,100.0000,3,0,3
2014-05-27,3723.0700,11.5100,1.0783,88.0000,1.6667,🔴中度高估,5.2532,60.2934,100.0000,2,0,3
2014-05-28,3712.2600,11.6800,1.0742,88.0000,1.6667,🔴中度高估,6.3860,57.6632,100.0000,2,0,3
2014-05-29,3735.7200,11.5700,1.0800,88.0000,1.6667,🔴中度高估,5.7210,60.9929,100.0000,2,0,3
2014-05-30,3736.8200,11.4000,1.0794,88.0000,2.0000,🔴中度高估,4.8204,60.5860,100.0000,3,0,3
2014-06-02,3732.9600,11.5800,1.0774,88.0000,1.6667,🔴中度高估,5.9046,59.4237,100.0000,2,0,3
2014-06-03,3730.0700,11.8700,1.0755,88.0000,1.6667,🔴中度高估,7.3654,58.2153,100.0000,2,0,3
2014-06-04,3743.5900,12.0800,1.0784,78.0000,1.3333,🔴中度高估,8.6361,60.3115,91.6942,2,0,2
2014-06-05,3776.9500,11.6800,1.0869,88.0000,1.6667,🔴中度高估,6.5566,64.3868,100.0000,2,0,3
2014-06-06,3794.5700,10.7300,1.0908,88.0000,2.0000,🔴中度高估,1.9802,66.7610,100.0000,3,0,3
2014-06-09,3795.7400,11.1500,1.0900,88.0000,2.0000,🔴中度高估,3.5815,66.3525,100.0000,3,0,3
2014-06-10,3800.8600,10.9900,1.0904,88.0000,2.0000,🔴中度高估,2.9204,66.5568,100.0000,3,0,3
2014-06-11,3797.8500,11.6000,1.0885,88.0000,1.6667,🔴中度高估,6.2147,65.2072,100.0000,2,0,3
2014-06-12,3763.8000,12.5600,1.0778,78.0000,1.3333,🔴中度高估,12.0941,59.5765,91.4824,2,0,2
2014-06-13,3775.5600,12.1800,1.0800,78.0000,1.3333,🔴中度高估,9.2662,60.9125,91.4864,2,0,2
2014-06-16,3779.9300,12.6500,1.0802,78.0000,1.3333,🔴中度高估,12.5059,61.0719,91.4904,2,0,2
2014-06-17,3781.3200,12.0600,1.0795,78.0000,1.3333,🔴中度高估,8.7406,60.5263,91.4944,2,0,2
2014-06-18,3804.6100,10.6100,1.0850,88.0000,2.0000,🔴中度高估,1.6440,63.3631,100.0000,3,0,3
2014-06-19,3800.8000,10.6200,1.0828,88.0000,2.0000,🔴中度高估,1.6901,62.1596,100.0000,3,0,3
2014-06-20,3802.6400,10.8500,1.0823,88.0000,2.0000,🔴中度高估,2.5809,61.8020,100.0000,3,0,3
2014-06-23,3805.3100,10.9800,1.0820,88.0000,2.0000,🔴中度高估,3.0019,61.6323,100.0000,3,0,3
2014-06-24,3799.5300,12.1300,1.0794,78.0000,1.3333,🔴中度高估,9.2358,60.2438,91.3268,2,0,2
2014-06-25,3827.3300,11.5900,1.0863,88.0000,1.6667,🔴中度高估,6.3730,64.0581,100.0000,2,0,3
2014-06-26,3826.9100,11.6300,1.0852,88.0000,1.6667,🔴中度高估,6.6979,63.4192,100.0000,2,0,3
2014-06-27,3844.4400,11.2600,1.0891,88.0000,2.0000,🔴中度高估,4.4007,65.9176,100.0000,3,0,3
2014-06-30,3849.4800,11.5700,1.0895,88.0000,1.6667,🔴中度高估,6.1301,66.1207,100.0000,2,0,3
2014-07-01,3894.3300,11.1500,1.1011,88.0000,2.3333,💀严重高估,3.8354,72.0299,100.0000,3,1,3
2014-07-02,3899.2700,10.8200,1.1013,88.0000,2.3333,💀严重高估,2.4778,72.1365,100.0000,3,1,3
2014-07-03,3923.0100,10.3200,1.1069,88.0000,2.3333,💀严重高估,1.0748,75.0000,100.0000,3,1,3
2014-07-07,3910.7100,11.3300,1.1024,88.0000,2.3333,💀严重高估,4.8575,72.5829,100.0000,3,1,3
2014-07-08,3864.0700,11.9800,1.0883,88.0000,1.6667,🔴中度高估,8.8235,65.0327,100.0000,2,0,3
2014-07-09,3892.9100,11.6500,1.0953,88.0000,1.6667,🔴中度高估,7.0929,69.0154,100.0000,2,0,3
2014-07-10,3880.0400,12.5900,1.0907,78.0000,1.3333,🔴中度高估,13.0597,66.7444,90.9049,2,0,2
2014-07-11,3904.5800,12.0800,1.0966,78.0000,1.3333,🔴中度高估,9.5105,69.6037,90.9091,2,0,2
2014-07-14,3929.4600,11.8200,1.1024,88.0000,2.0000,🔴中度高估,7.7819,72.6934,100.0000,2,1,3
2014-07-15,3914.4600,11.9600,1.0972,88.0000,2.0000,🔴中度高估,8.5235,70.0978,100.0000,2,1,3
2014-07-16,3932.3300,11.0000,1.1011,88.0000,2.3333,💀严重高估,3.2588,71.9739,100.0000,3,1,3
2014-07-17,3878.0100,14.5400,1.0849,70.0000,0.6667,🟠轻度高估,27.7804,62.9595,75.8492,1,0,1
2014-07-18,3939.8900,12.0600,1.1011,78.0000,1.6667,🔴中度高估,9.4884,72.0465,90.7907,2,1,2
2014-07-21,3934.1400,12.8100,1.0985,78.0000,1.6667,🔴中度高估,14.7838,70.4788,90.7950,2,1,2
2014-07-22,3961.6200,12.2400,1.1050,78.0000,1.6667,🔴中度高估,10.6877,74.1636,90.7993,2,1,2
2014-07-23,3986.1900,11.5200,1.1107,88.0000,2.0000,🔴中度高估,5.8987,76.8230,100.0000,2,1,3
2014-07-24,3983.1900,11.8400,1.1087,88.0000,2.0000,🔴中度高估,8.0316,75.8124,100.0000,2,1,3
2014-07-25,3965.1700,12.6900,1.1024,78.0000,1.6667,🔴中度高估,14.1067,72.6218,90.7193,2,1,2
2014-07-28,3967.2400,12.5600,1.1017,78.0000,1.6667,🔴中度高估,13.1262,72.1707,90.7236,2,1,2
2014-07-29,3959.0300,13.2800,1.0983,78.0000,1.3333,🔴中度高估,19.0079,70.2364,90.7279,1,1,2
2014-07-30,3976.0700,13.3300,1.1019,78.0000,1.3333,🔴中度高估,19.4161,72.2892,90.7322,1,1,2
2014-07-31,3892.5000,16.9500,1.0778,62.0000,0.0000,⚪中性,42.1955,58.7309,63.5016,0,0,0
2014-08-01,3879.6700,17.0300,1.0733,62.0000,0.0000,⚪中性,42.6852,56.0648,63.5185,0,0,0
2014-08-04,3908.7700,15.1200,1.0804,70.0000,0.3333,🟠轻度高估,31.0504,60.4350,75.5669,0,0,1
2014-08-05,3874.9400,16.8700,1.0702,62.0000,0.0000,⚪中性,41.8131,54.4866,63.5060,0,0,0
2014-08-06,3874.2700,16.3700,1.0693,62.0000,0.0000,⚪中性,38.5576,53.9528,63.5229,0,0,0
2014-08-07,3857.9400,16.6600,1.0640,62.0000,0.0000,⚪中性,40.6654,51.7560,63.5397,0,0,0
2014-08-08,3888.0900,15.7700,1.0716,70.0000,0.3333,🟠轻度高估,34.9192,55.1039,75.6120,0,0,1
2014-08-11,3910.4600,14.2300,1.0769,70.0000,0.6667,🟠轻度高估,26.0849,58.0332,75.6233,1,0,1
2014-08-12,3905.2300,14.1300,1.0747,70.0000,0.6667,🟠轻度高估,25.2423,56.6221,75.6345,1,0,1
2014-08-13,3949.2000,12.9000,1.0859,78.0000,1.0000,🟠轻度高估,15.7288,63.4225,90.7749,1,0,2
2014-08-14,3969.1100,12.4200,1.0905,78.0000,1.3333,🔴中度高估,12.1715,66.4361,90.7792,2,0,2
2014-08-15,3987.5100,13.1500,1.0947,78.0000,1.0000,🟠轻度高估,17.9724,68.4793,90.7834,1,0,2
2014-08-18,4020.5000,12.3200,1.1028,78.0000,1.6667,🔴中度高估,11.5154,73.1000,90.7877,2,1,2
2014-08-19,4040.1300,12.2100,1.1071,78.0000,1.6667,🔴中度高估,10.4052,75.2762,90.7919,2,1,2
2014-08-20,4040.7100,11.7800,1.1063,88.0000,2.0000,🔴中度高估,7.7312,74.9655,100.0000,2,1,3
2014-08-21,4047.0300,11.7600,1.1070,88.0000,2.0000,🔴中度高估,7.6357,75.2530,100.0000,2,1,3
2014-08-22,4052.7500,11.4700,1.1076,88.0000,2.0000,🔴中度高估,5.6092,75.4483,100.0000,2,1,3
2014-08-25,4067.4800,11.7000,1.1106,88.0000,2.0000,🔴中度高估,7.3529,76.8842,100.0000,2,1,3
2014-08-26,4071.6700,11.6300,1.1106,88.0000,2.0000,🔴中度高估,7.0280,76.8948,100.0000,2,1,3
2014-08-27,4073.1800,11.7800,1.1099,88.0000,2.0000,🔴中度高估,7.9431,76.5840,100.0000,2,1,3
2014-08-28,4066.2700,12.0500,1.1070,78.0000,1.6667,🔴中度高估,9.6374,75.0803,90.5461,2,1,2
2014-08-29,4082.5600,12.0900,1.1103,78.0000,1.6667,🔴中度高估,10.0000,76.6972,90.5505,2,1,2
2014-09-02,4095.8100,12.2500,1.1129,78.0000,1.6667,🔴中度高估,11.2334,77.8542,90.5548,2,1,2
2014-09-03,4070.9600,12.3600,1.1051,78.0000,1.6667,🔴中度高估,12.1448,74.1063,90.5591,2,1,2
2014-09-04,4066.1300,12.6400,1.1029,78.0000,1.6667,🔴中度高估,13.9716,72.8355,90.5634,2,1,2
2014-09-05,4089.9200,12.0900,1.1083,78.0000,1.6667,🔴中度高估,10.0275,75.6410,90.5678,2,1,2
2014-09-08,4095.4700,12.6600,1.1087,78.0000,1.6667,🔴中度高估,14.3707,75.9268,90.5721,2,1,2
2014-09-09,4061.8800,13.5000,1.0986,78.0000,1.3333,🔴中度高估,21.5919,70.0366,90.5764,1,1,2
2014-09-10,4094.9700,12.8800,1.1065,78.0000,1.3333,🔴中度高估,16.1408,74.7142,90.5807,1,1,2
2014-09-11,4092.6500,12.8000,1.1049,78.0000,1.3333,🔴中度高估,15.3565,73.7203,90.5850,1,1,2
2014-09-12,4069.2300,13.3100,1.0976,78.0000,1.0000,🟠轻度高估,19.9635,69.5295,90.5893,1,0,2
2014-09-15,4029.8900,14.1200,1.0861,70.0000,0.6667,🟠轻度高估,25.9817,62.9680,74.8858,1,0,1
2014-09-16,4067.2700,12.7300,1.0953,78.0000,1.3333,🔴中度高估,14.9247,68.1424,90.5979,2,0,2
2014-09-17,4073.5700,12.6500,1.0961,78.0000,1.3333,🔴中度高估,14.0511,68.7044,90.6022,2,0,2
2014-09-18,4103.0800,12.0300,1.1032,78.0000,1.6667,🔴中度高估,9.5303,72.8226,90.6065,2,1,2
2014-09-19,4100.0900,12.1100,1.1014,78.0000,1.6667,🔴中度高估,10.0729,71.6500,90.6108,2,1,2
2014-09-22,4061.2300,13.6900,1.0901,78.0000,1.0000,🟠轻度高估,23.1435,65.4670,90.6150,1,0,2
2014-09-23,4051.5700,14.9300,1.0867,70.0000,0.3333,🟠轻度高估,30.9654,63.0692,74.7268,0,0,1
2014-09-24,4094.3100,13.2700,1.0973,78.0000,1.0000,🟠轻度高估,19.6632,69.4128,90.6236,1,0,2
2014-09-25,4007.8200,15.6400,1.0734,70.0000,0.3333,🟠轻度高估,35.3958,55.3685,74.7043,0,0,1
2014-09-26,4053.7200,14.8500,1.0849,70.0000,0.3333,🟠轻度高估,30.6958,62.0282,74.7158,0,0,1
2014-09-29,4047.1800,15.9800,1.0823,70.0000,0.3333,🟠轻度高估,37.3182,60.4545,74.7273,0,0,1
2014-09-30,4049.4500,16.3100,1.0821,62.0000,0.0000,⚪中性,39.0731,60.2453,62.5170,0,0,0
2014-10-01,3984.7400,16.7100,1.0641,62.0000,0.0000,⚪中性,42.0981,50.9083,62.5341,0,0,0
2014-10-02,3985.8700,16.1600,1.0636,62.0000,0.0000,⚪中性,38.1298,50.4766,62.5511,0,0,0
2014-10-03,4027.3100,14.5500,1.0739,70.0000,0.6667,🟠轻度高估,29.0381,55.5354,74.7731,1,0,1
2014-10-06,4016.2700,15.4600,1.0702,70.0000,0.3333,🟠轻度高估,33.6961,53.6508,74.7846,0,0,1
2014-10-07,3958.5900,17.2000,1.0542,62.0000,0.0000,⚪中性,44.8776,47.0988,62.5113,0,0,0
2014-10-08,4041.1200,15.1100,1.0755,70.0000,0.3333,🟠轻度高估,31.8985,56.3661,74.8074,0,0,1
2014-10-09,3969.3200,18.7600,1.0558,55.0000,0.0000,⚪中性,54.6196,47.8261,49.7736,0,0,0
2014-10-10,3870.8600,21.2400,1.0292,48.0000,0.0000,⚪中性,64.5088,33.8615,40.6971,0,0,0
2014-10-13,3808.0000,24.6400,1.0122,42.0000,-0.6667,🟡轻度低估,76.6063,27.9638,32.9412,-1,-1,0
2014-10-14,3810.4500,22.7900,1.0125,42.0000,-0.3333,🟡轻度低估,69.9683,28.1773,32.9715,0,-1,0
2014-10-15,3785.9700,25.2700,1.0057,35.0000,-1.0000,🟡轻度低估,78.8427,25.7685,22.1519,-1,-1,-1
2014-10-16,3765.2800,25.2000,1.0000,35.0000,-1.0000,🟡轻度低估,78.5811,23.5879,22.1871,-1,-1,-1
2014-10-17,3815.4700,21.9900,1.0130,48.0000,-0.3333,🟡轻度低估,66.9828,28.4553,40.8311,0,-1,0
2014-10-20,3870.0800,18.5700,1.0270,55.0000,0.0000,⚪中性,53.4537,33.0023,49.9323,0,0,0
2014-10-21,3971.3900,16.0800,1.0533,62.0000,0.0000,⚪中性,37.6354,46.6606,62.6354,0,0,0
2014-10-22,3949.5900,17.8700,1.0470,62.0000,0.0000,⚪中性,49.2558,43.7077,62.6522,0,0,0
2014-10-23,4012.2700,16.5300,1.0630,62.0000,0.0000,⚪中性,40.5771,50.3607,62.6691,0,0,0
2014-10-24,4042.0200,16.1100,1.0701,62.0000,0.0000,⚪中性,37.8098,53.8080,62.6859,0,0,0
2014-10-27,4046.0200,16.0400,1.0705,62.0000,0.0000,⚪中性,37.4324,54.0541,62.7027,0,0,0
2014-10-28,4106.6300,14.3900,1.0857,70.0000,0.6667,🟠轻度高估,27.8703,62.8095,74.9662,1,0,1
2014-10-29,4090.5500,15.1500,1.0807,70.0000,0.3333,🟠轻度高估,32.0882,60.0360,74.9775,0,0,1
2014-10-30,4100.6400,14.5200,1.0827,70.0000,0.6667,🟠轻度高估,28.5200,61.0886,74.9888,1,0,1
2014-10-31,4158.2100,14.0300,1.0971,70.0000,0.6667,🟠轻度高估,25.3597,69.5144,75.0000,1,0,1
2014-11-03,4169.2800,14.7300,1.0992,70.0000,1.0000,🟠轻度高估,29.9326,70.6966,75.0112,1,1,1
2014-11-04,4156.2300,14.8900,1.0950,70.0000,0.3333,🟠轻度高估,30.7278,68.1941,75.0225,0,0,1
2014-11-05,4153.2700,14.1700,1.0934,70.0000,0.6667,🟠轻度高估,26.2236,67.5797,75.0337,1,0,1
2014-11-06,4164.0800,13.6700,1.0955,78.0000,1.0000,🟠轻度高估,22.8456,68.5368,90.7540,1,0,2
2014-11-07,4160.5000,13.1200,1.0936,78.0000,1.0000,🟠轻度高估,18.2144,67.5639,90.7582,1,0,2
2014-11-10,4175.9500,12.6700,1.0967,78.0000,1.3333,🔴中度高估,14.3946,69.3722,90.7623,2,0,2
2014-11-11,4187.1600,12.9200,1.0987,78.0000,1.3333,🔴中度高估,16.5397,70.4169,90.7665,1,1,2
2014-11-12,4195.4000,13.0200,1.0998,78.0000,1.3333,🔴中度高估,17.3387,71.1022,90.7706,1,1,2
2014-11-13,4213.4800,13.7900,1.1036,78.0000,1.3333,🔴中度高估,23.8245,73.3990,90.7747,1,1,2
2014-11-14,4224.9900,13.3100,1.1056,78.0000,1.3333,🔴中度高估,20.0090,74.9329,90.7789,1,1,2
2014-11-17,4213.7900,13.9900,1.1015,78.0000,1.3333,🔴中度高估,25.1902,72.1253,90.7830,1,1,2
2014-11-18,4242.1900,13.8600,1.1078,78.0000,1.3333,🔴中度高估,24.2397,75.8945,90.7871,1,1,2
2014-11-19,4222.6600,13.9600,1.1016,78.0000,1.3333,🔴中度高估,24.8994,72.1055,90.7912,1,1,2
2014-11-20,4242.0900,13.5800,1.1056,78.0000,1.3333,🔴中度高估,22.3861,74.9330,90.7954,1,1,2
2014-11-21,4251.3200,12.9000,1.1070,78.0000,1.3333,🔴中度高估,16.3019,75.5695,90.7995,1,1,2
2014-11-24,4284.3200,12.6200,1.1146,78.0000,1.6667,🔴中度高估,13.6607,79.1071,90.8036,2,1,2
2014-11-25,4288.2300,12.2500,1.1147,78.0000,1.6667,🔴中度高估,11.1111,79.1611,90.8077,2,1,2
2014-11-26,4317.9900,12.0700,1.1214,78.0000,1.6667,🔴中度高估,9.6789,81.6236,90.8118,2,1,2
2014-11-28,4337.7900,13.3300,1.1255,78.0000,1.3333,🔴中度高估,20.2853,82.8801,90.8159,1,1,2
2014-12-01,4287.8100,14.1600,1.1117,70.0000,1.0000,🟠轻度高估,26.6934,77.9857,74.5098,1,1,1
2014-12-02,4305.9600,12.8500,1.1155,78.0000,1.3333,🔴中度高估,15.9020,79.3318,90.8241,1,1,2
2014-12-03,4312.9300,12.5000,1.1163,78.0000,1.6667,🔴中度高估,13.0454,79.5637,90.8281,2,1,2
2014-12-04,4311.9300,12.3800,1.1151,78.0000,1.6667,🔴中度高估,12.1495,79.0832,90.8322,2,1,2
2014-12-05,4311.5700,11.8900,1.1141,88.0000,2.0000,🔴中度高估,8.2740,78.6922,100.0000,2,1,3
2014-12-08,4278.3400,14.2100,1.1047,70.0000,1.0000,🟠轻度高估,27.3010,73.7217,74.3886,1,1,1
2014-12-09,4294.6700,15.3500,1.1080,70.0000,0.6667,🟠轻度高估,33.7778,75.8222,74.4000,0,1,1
2014-12-10,4224.8700,18.5300,1.0892,55.0000,0.0000,⚪中性,53.9316,64.4602,49.1781,0,0,0
2014-12-11,4246.4800,20.0800,1.0940,48.0000,0.0000,⚪中性,60.3464,67.1403,40.1865,0,0,0
2014-12-12,4199.2800,21.0800,1.0812,48.0000,0.0000,⚪中性,64.0036,59.4763,40.2130,0,0,0
2014-12-15,4157.4100,20.4200,1.0697,48.0000,0.0000,⚪中性,61.4020,52.8838,40.2396,0,0,0
2014-12-16,4089.6000,23.5700,1.0518,42.0000,-0.3333,🟡轻度低估,73.3925,45.1885,32.4612,-1,0,0
2014-12-17,4165.1000,19.4400,1.0706,55.0000,0.0000,⚪中性,57.8457,53.3688,49.2908,0,0,0
2014-12-18,4267.7700,16.8100,1.0962,62.0000,0.0000,⚪中性,43.2875,68.5423,61.9849,0,0,0
2014-12-19,4281.7800,16.4900,1.0990,62.0000,0.3333,🟠轻度高估,41.1869,70.2391,62.0018,0,1,0
2014-12-22,4293.6700,15.2500,1.1012,70.0000,0.6667,🟠轻度高估,33.2448,71.5361,74.5020,0,1,1
2014-12-23,4279.3000,14.8000,1.0967,70.0000,0.3333,🟠轻度高估,30.8407,68.6726,74.5133,0,0,1
2014-12-24,4283.1000,14.3700,1.0969,70.0000,0.6667,🟠轻度高估,28.2618,68.8633,74.5245,1,0,1
2014-12-26,4314.0900,14.5000,1.1039,70.0000,1.0000,🟠轻度高估,28.9125,73.3422,74.5358,1,1,1
2014-12-29,4312.6400,15.0600,1.1025,70.0000,0.6667,🟠轻度高估,32.1255,72.4702,74.5471,0,1,1
2014-12-30,4282.3500,15.9200,1.0939,70.0000,0.3333,🟠轻度高估,37.5000,66.9170,74.5583,0,0,1
2014-12-31,4236.2800,19.2000,1.0814,55.0000,0.0000,⚪中性,57.1302,59.3819,49.1391,0,0,0
2015-01-02,4230.2400,17.7900,1.0791,62.0000,0.0000,⚪中性,49.4704,57.9876,61.8711,0,0,0
2015-01-05,4160.9600,19.9200,1.0608,55.0000,0.0000,⚪中性,59.7265,48.5664,49.1398,0,0,0
