date,100%策略,100%纳指100,50%策略+50%纳指100
2018-12-28,-0.030978082430928144,-0.17948794936933565,-0.10415289327918975
2018-12-31,-0.03097808169215055,-0.17365388280693117,-0.10096803316243064
2019-01-02,-0.037546422693739645,-0.16961872958598856,-0.10181995277052347
2019-01-03,-0.03312655997661018,-0.19752146816393312,-0.11484807009262532
2019-01-04,-0.03239259895497382,-0.16155103404880777,-0.09467400701193085
2019-01-07,-0.027226455117074,-0.15298987752245996,-0.08763518902218315
2019-01-08,-0.027505695476770398,-0.14468720056186635,-0.08329448610586476
2019-01-09,-0.02918813674264009,-0.13831137127325965,-0.08067071163446426
2019-01-10,-0.025567328709142134,-0.1356678302598633,-0.07754612685420681
2019-01-11,-0.02670744631484523,-0.13821868415624683,-0.07944696979412913
2019-01-14,-0.028997712000508047,-0.14609839455469698,-0.0847385968786909
2019-01-15,-0.03392043444987258,-0.12931027730418843,-0.07806142217058831
2019-01-16,-0.03473643961626449,-0.1294512661582362,-0.07852542650637007
2019-01-17,-0.029331466458089817,-0.12293836437263861,-0.07249858913433793
2019-01-18,-0.02652355499286163,-0.1143014916098577,-0.06659028000902667
2019-01-22,-0.025993715301769527,-0.1322906250244772,-0.07581535397132055
2019-01-23,-0.028587686754282915,-0.13073060946348514,-0.07621522230464906
2019-01-24,-0.028870993057614758,-0.12501403361278696,-0.07331238763866244
2019-01-25,-0.025785816804155814,-0.11394118676062415,-0.065976829745096
2019-01-28,-0.027106835694224563,-0.12572681059713975,-0.07282189308899445
2019-01-29,-0.03035608025534131,-0.13412086922239397,-0.07882118062238241
2019-01-30,-0.03057692766947584,-0.1112597876290109,-0.06676552860949092
2019-01-31,-0.02205662400342434,-0.09834494750776046,-0.0558837013900213
2019-02-01,-0.01589448384022918,-0.10243362427514713,-0.055049817087985176
2019-02-04,-0.01589420945867348,-0.09141038461237161,-0.04924709926440496
2019-02-05,-0.015893935056218944,-0.08311292946118698,-0.044905716593116374
2019-02-06,-0.015893660632864237,-0.08649405105362995,-0.04666659086579272
2019-02-07,-0.015893386188607583,-0.09858776164528704,-0.052976946859552454
2019-02-08,-0.015893111723447206,-0.097523817978167,-0.05241792557023495
2019-02-11,-0.016963024435050045,-0.09803816620497108,-0.053203054904647495
2019-02-12,-0.01409776619827885,-0.08426825479296773,-0.04459604412132678
2019-02-13,-0.007472210821076741,-0.08411029505834022,-0.04130334365960486
2019-02-14,-0.008157422114726476,-0.08325652921993953,-0.04118743668989422
2019-02-15,-0.011905846370580786,-0.07897986731382245,-0.04076277608178569
2019-02-19,-0.012035935332608605,-0.07748773527514985,-0.040048897451382404
2019-02-20,-0.015200071492005751,-0.07804516342957968,-0.041876132494491514
2019-02-21,-0.01547143770502446,-0.08159338292311635,-0.04385184974579137
2019-02-22,-0.01834010200135794,-0.07435203872493823,-0.04147537317049721
2019-02-25,-0.018740058859347375,-0.07111451689124748,-0.03999438341264627
2019-02-26,-0.02193642112704719,-0.07009756950881008,-0.041032438649804104
2019-02-27,-0.02143683427407128,-0.07090956087193723,-0.04120620779432982
2019-02-28,-0.023459031677275477,-0.07345127660185491,-0.043508367469542564
2019-03-01,-0.020240937606443077,-0.06639661209005487,-0.03829103207539264
2019-03-04,-0.02150708717616523,-0.06649321556412457,-0.038962199560219846
2019-03-05,-0.0252115745208632,-0.06571516596215699,-0.04038090354468704
2019-03-06,-0.024112642415856533,-0.07150093078752662,-0.04281131451328768
2019-03-07,-0.028001881743088264,-0.082674297470816,-0.050477979738545176
2019-03-08,-0.0393573957833151,-0.0841350986530337,-0.056780482770105056
2019-03-11,-0.03745649419415342,-0.06477132391144791,-0.04587620885136856
2019-03-12,-0.02820971572973452,-0.05990720844679831,-0.03881206768031864
2019-03-13,-0.030352656972832404,-0.0526358388445175,-0.036154580951142545
2019-03-14,-0.026823628580502468,-0.054459555780672964,-0.03532834683161834
2019-03-15,-0.025234287355796692,-0.04610727163069217,-0.030279982600552646
2019-03-18,-0.01668798220808554,-0.04358905404311597,-0.024748948890205624
2019-03-19,-0.01512833574237571,-0.04058651363283827,-0.022444675110095846
2019-03-20,-0.017543208327476467,-0.03647825508016722,-0.02155017026678996
2019-03-21,-0.01845040414822363,-0.02178930521214828,-0.014543653440574178
2019-03-22,-0.01282348201775052,-0.043617773994866105,-0.022714070904159223
2019-03-25,-0.025799807791660134,-0.0448057356354542,-0.02974419193882316
2019-03-26,-0.022732578537004056,-0.04034239404295903,-0.025949926801090206
2019-03-27,-0.0205055488231789,-0.045950617348416656,-0.02768624416859078
2019-03-28,-0.021881932098637646,-0.044347521859798955,-0.027552498040457007
2019-03-29,-0.01812498646436178,-0.03673673464592153,-0.021812644392324665
2019-04-01,-0.013707741191572698,-0.02372790195530583,-0.01300712577467622
2019-04-02,-0.011850629138751123,-0.020957732063736634,-0.01067761511095533
2019-04-03,-0.008683752702673853,-0.015040116550785187,-0.006102421461225305
2019-04-04,-0.00677967019979786,-0.015614515585794853,-0.0054377067636415255
2019-04-05,-0.0067795906608629775,-0.010618549433563329,-0.0029138591273604186
2019-04-08,-0.00419376183124065,-0.007890154017267559,-0.0002410913009761595
2019-04-09,-0.005193226136190554,-0.011969692618188255,-0.0027983027562696883
2019-04-10,-0.008832823534511647,-0.006356247503321533,-0.0017897065301547554
2019-04-11,-0.005724719272620971,-0.008523298408130375,-0.001313116555579641
2019-04-12,-0.00556495948068958,-0.004181363884398603,0.0
2019-04-15,-0.0024263326150543163,-0.004054735006225996,0.0
2019-04-16,-0.000163451990211394,-0.0007114715319995746,0.0
2019-04-17,0.0,0.0,0.0
2019-04-18,0.0,0.0,0.0
2019-04-22,-0.0012062076867196403,0.0,0.0
2019-04-23,0.0,0.0,0.0
2019-04-24,0.0,-0.003367171486331033,0.0
2019-04-25,0.0,0.0,0.0
2019-04-26,0.0,0.0,0.0
2019-04-29,0.0,0.0,0.0
2019-04-30,0.0,-0.007345287178021742,-0.002471196371138795
2019-05-01,0.0,-0.011122535412499412,-0.004369070501559769
2019-05-02,0.0,-0.014667612360697135,-0.006153691009439632
2019-05-03,0.0,0.0,0.0
2019-05-06,-0.011956677305763441,-0.006581924180414034,-0.009269300743088627
2019-05-07,-0.005941697029775428,-0.026202788013352518,-0.016037523454153768
2019-05-08,-0.015887925032148975,-0.029083335776275643,-0.022415438255558362
2019-05-09,-0.015852603381857677,-0.033518869499715054,-0.024630892239320024
2019-05-10,-0.015152716928221621,-0.033037078767686245,-0.02404095970347231
2019-05-13,-0.014311076487379615,-0.06648202270534398,-0.04050198651657744
2019-05-14,-0.022169283904258874,-0.05657217365369427,-0.03923386803331319
2019-05-15,-0.019728919549167778,-0.0436517698161929,-0.031456052394854384
2019-05-16,-0.01753761560935463,-0.03385153452897305,-0.025410902064113783
2019-05-17,-0.013108084848766799,-0.04359696293397808,-0.028129169483642524
2019-05-20,-0.014769866483675176,-0.0597815627099072,-0.037170589345437155
2019-05-21,-0.017060553435333747,-0.050308894137320426,-0.03343965499759605
2019-05-22,-0.01646659298247133,-0.05417851493742454,-0.03511680165257769
2019-05-23,-0.018146473027765397,-0.06854684012832457,-0.043269763725522825
2019-05-24,-0.019561685039584886,-0.0694352214516687,-0.04441550855519916
2019-05-28,-0.01817307481554109,-0.07231322005727969,-0.04521649295985675
2019-05-29,-0.02198510705278378,-0.08015442794998073,-0.05110513036012332
2019-05-30,-0.024818362171458497,-0.07651678046529808,-0.05060331503806248
2019-05-31,-0.02546254688018379,-0.09148543220324978,-0.05861123120875111
2019-06-03,-0.02657581742333881,-0.11059646457372385,-0.06905021099547626
2019-06-04,-0.024284244345234796,-0.08654134159600235,-0.05536502087730344
2019-06-05,-0.014868452368038909,-0.07963949817289218,-0.047238390203032776
2019-06-06,-0.012887497312200624,-0.07262549182803946,-0.04264999175390072
2019-06-07,-0.012887395378805788,-0.05460804794455121,-0.03335003171689732
2019-06-10,-0.005917374907943529,-0.043820014198806656,-0.02442195865663266
2019-06-11,-0.0065815339001358275,-0.04230071644066302,-0.02397279667976626
2019-06-12,-0.00555436056737868,-0.04759786533566701,-0.026167462511208717
2019-06-13,-0.005052575918030766,-0.04270475787466588,-0.023420166071691062
2019-06-14,-0.00031179566188488383,-0.04672860269216528,-0.02314598772763743
2019-06-17,-0.003983367622739209,-0.04068582528330722,-0.02184370826512394
2019-06-18,-0.0025747807434470804,-0.026808212875029214,-0.014076951112111491
2019-06-19,0.0,-0.022686225501005408,-0.010540020286165519
2019-06-20,0.0,-0.01372338839088294,-0.002608672804768619
2019-06-21,0.0,-0.014906197383800168,-0.00048183827973447
2019-06-24,0.0,-0.01564035468974867,0.0
2019-06-25,0.0,-0.03239851486095002,-0.006884179432725901
2019-06-26,-0.003648476539821921,-0.02787248605292325,-0.006373172302436059
2019-06-27,-0.00717220942711283,-0.024048750084440962,-0.0061760702687264635
2019-06-28,-0.007917511628269924,-0.022260516229847482,-0.0056386042952342175
2019-07-01,-0.0058478914777917446,-0.00988945579315148,0.0
2019-07-02,-0.005132434466198377,-0.005851590610434276,0.0
2019-07-03,0.0,0.0,0.0
2019-07-05,0.0,-0.0020858547486601875,-0.0009249003076681195
2019-07-08,-0.004391433774540543,-0.009150271899247664,-0.006654904255652183
2019-07-09,-0.007582627485447246,-0.003923544960414582,-0.005626928599919645
2019-07-10,-0.008029974269990303,0.0,-0.0009889834735845593
2019-07-11,-0.0016786557228598564,-0.0008376141913605251,0.0
2019-07-12,-0.002984302198925204,0.0,0.0
2019-07-15,-0.0010918162193359615,0.0,0.0
2019-07-16,-0.002927205748633699,-0.005001926714556348,-0.0034196611711008185
2019-07-17,-0.004829654787433024,-0.009811809567800922,-0.006779181691465186
2019-07-18,-0.010149456309742622,-0.00788258463423197,-0.008466304974126704
2019-07-19,-0.005151830551839209,-0.016572255561427385,-0.010305522234207776
2019-07-22,-0.009764858675293642,-0.007758320959265652,-0.00816503769301069
2019-07-23,-0.005638947872980138,-0.0015526683427621313,-0.0029971949176370583
2019-07-24,-0.0019493883407672996,0.0,0.0
2019-07-25,0.0,-0.010079132550454895,-0.0035992877171049376
2019-07-26,-0.0038477691430697236,0.0,-4.537778476132459e-05
2019-07-29,-0.00039101726170265305,-0.003476384410530109,-4.851782722292697e-05
2019-07-30,-0.0004408023166334596,-0.008042958980659765,-0.002364560276848171
2019-07-31,-0.004734345909036208,-0.020976805393572495,-0.011011143103707544
2019-08-01,-0.012834241444166672,-0.02691796755624032,-0.018036368435680905
2019-08-02,-0.008111013806102574,-0.040433082406651,-0.02250643534774599
2019-08-05,-0.003041972601456999,-0.07499859672319287,-0.03761433254216673
2019-08-06,-0.009917822523479836,-0.06182276302084977,-0.0340788677819156
2019-08-07,-0.0037475551626559023,-0.05800834481941408,-0.029105411508361434
2019-08-08,0.0,-0.036437797416723594,-0.015515269371074614
2019-08-09,0.0,-0.046237035281497474,-0.01696144974166902
2019-08-12,-0.00039907269818217905,-0.05678842951496532,-0.022595235371788203
2019-08-13,-0.002077243735108203,-0.036023674838935316,-0.012656930924470733
2019-08-14,-0.002807327336068144,-0.06571327000916838,-0.028222737486422345
2019-08-15,-0.009695184014678837,-0.06636688516206302,-0.03191881208765557
2019-08-16,-0.008562355862307136,-0.05149589307654434,-0.02365526697953113
2019-08-19,-0.005582752561854032,-0.03712509121299279,-0.014791837132660635
2019-08-20,-0.004703620298066258,-0.04396684524663386,-0.017856563751321053
2019-08-21,-0.005170211546066783,-0.03539126475779475,-0.013681881996879475
2019-08-22,-0.0027216342652710557,-0.0386081988786261,-0.014112735306305968
2019-08-23,-0.0011281190335049596,-0.06884787855730701,-0.028830159190115334
2019-08-26,0.0,-0.05512445506084018,-0.02042870019001064
2019-08-27,0.0,-0.056245829149489834,-0.018954827099844973
2019-08-28,-0.00018708649938570243,-0.05351785903616757,-0.017628716414233248
2019-08-29,0.0,-0.03924684574557691,-0.008584014279788721
2019-08-30,-0.0004206661789124544,-0.04065760669581364,-0.009520434849658255
2019-09-03,0.0,-0.050822320209057525,-0.014379503117961434
2019-09-04,0.0,-0.03713382271312715,-0.006042224398936091
2019-09-05,0.0,-0.01926044193864307,0.0
2019-09-06,-0.005184091553101622,-0.020507799100656143,-0.0032279725890058675
2019-09-09,-0.003131167994472439,-0.02301997642495035,-0.003477740562617293
2019-09-10,-0.00773848823097778,-0.025222809173065297,-0.006904047460330576
2019-09-11,-0.0050428620347299224,-0.01613705960496281,-0.0009268529444326212
2019-09-12,-0.0030162772068730304,-0.012424924690812023,0.0
2019-09-13,-0.0030160399612061406,-0.01546598145179967,-0.0015395395399601108
2019-09-16,-0.003429083164735558,-0.02052401474376231,-0.0043111571147190775
2019-09-17,-0.004880106734384104,-0.015986129388359083,-0.002729527202590565
2019-09-18,-0.003949438356595558,-0.01601481860308529,-0.0022777252252921265
2019-09-19,-0.0037541740037009275,-0.014364565077742086,-0.001343283102766435
2019-09-20,0.0,-0.02412388751333172,-0.004356780327418264
2019-09-23,-0.0014375684123726362,-0.024740081951366233,-0.005386770909435512
2019-09-24,-0.0008380861806720485,-0.03828263865934112,-0.011993864595922998
2019-09-25,-0.0064301789894603,-0.026619849194519873,-0.008767895460639608
2019-09-26,-0.010414197720091667,-0.030555261040670745,-0.01275901191202744
2019-09-27,-0.01136627669931467,-0.04183261714243025,-0.018976111578849597
2019-09-30,-0.008359189501945363,-0.03336680408384807,-0.013150261279637587
2019-10-01,-0.008359107261841636,-0.041513293708954735,-0.017308654597835704
2019-10-02,-0.008359025015474031,-0.05814680146439788,-0.025835390486334764
2019-10-03,-0.008358942762841659,-0.0472187053680021,-0.020183851272142284
2019-10-04,-0.008358860503944743,-0.0327867830035119,-0.01276309893908556
2019-10-07,-0.008358778238782283,-0.03640037670186358,-0.014607259961289865
2019-10-08,-0.014075144648614368,-0.051475935361952385,-0.02515568978733418
2019-10-09,-0.014725213600925713,-0.040716232482428394,-0.01994793632851799
2019-10-10,-0.013480423757115667,-0.03450065174411776,-0.01615376719271655
2019-10-11,-0.00871708449316777,-0.021588010402959323,-0.007199544792908186
2019-10-14,-0.006837273565212465,-0.021781350763071194,-0.006356292247863271
2019-10-15,-0.0030385741491901763,-0.009242916570516568,0.0
2019-10-16,0.0,-0.012066933185314044,0.0
2019-10-17,-0.0008701199064342635,-0.009331478929019421,0.0
2019-10-18,-0.000897038030280739,-0.018518264427245246,-0.004650130423972332
2019-10-21,-0.0020347934597826356,-0.009557250575343956,-0.0006730556086839146
2019-10-22,0.0,-0.017753634486931347,-0.0028870470377805324
2019-10-23,-0.0032478471674838305,-0.01590130910134213,-0.0035661018403776445
2019-10-24,-0.001077059689206239,-0.0062654750247918,0.0
2019-10-25,-0.0005959035528485535,0.0,0.0
2019-10-28,0.0,0.0,0.0
2019-10-29,0.0,-0.007787272814699597,-0.0033364928336551136
2019-10-30,-0.0011328043541121158,-0.0033979930141406767,-0.0016965207923199666
2019-10-31,-7.71764499221117e-05,-0.0033092210631181507,-0.0011245429605478696
2019-11-01,0.0,0.0,0.0
2019-11-04,0.0,0.0,0.0
2019-11-05,0.0,-5.8460586603192866e-05,0.0
2019-11-06,-0.003886547549142416,-0.0017818299625120826,-0.0028050088400630724
2019-11-07,-0.002219850072139651,0.0,-0.0005338556107526982
2019-11-08,-0.00406156585002837,0.0,0.0
2019-11-11,-0.004890582058533877,-0.0016933365149002233,-0.0012628667794064574
2019-11-12,0.0,0.0,0.0
2019-11-13,0.0,-0.00048161920861988783,-7.843524180051187e-05
2019-11-14,-3.6508149200309425e-05,-0.0007212187144155502,-0.00021653596214943338
2019-11-15,0.0,0.0,0.0
2019-11-18,0.0,0.0,0.0
2019-11-19,0.0,0.0,0.0
2019-11-20,-0.005322648117836115,-0.006594521474467374,-0.005958584796151856
2019-11-21,-0.010345586290807729,-0.008768710860393658,-0.009556238806411765
2019-11-22,-0.007650142433833551,-0.007997611149886064,-0.007822198398146907
2019-11-25,-0.0024125563587190646,0.0,0.0
2019-11-26,0.0,0.0,0.0
2019-11-27,0.0,0.0,0.0
2019-11-29,-0.0012019253204672564,-0.0048574788240211,-0.003029702072244067
2019-12-02,0.0,-0.016039627174882165,-0.005857808053024827
2019-12-03,-0.010304554072107952,-0.022495739936599257,-0.014241363682079178
2019-12-04,-0.014893764408009158,-0.0175470797694649,-0.014031617208931868
2019-12-05,-0.009516476235615023,-0.016141466077579825,-0.010635298405128668
2019-12-06,-0.009065116725939792,-0.0056058763415201,-0.005112597471612523
2019-12-09,-0.004971782205290598,-0.009706668435031873,-0.005109179882144543
2019-12-10,-0.008487669334434012,-0.010707294862700834,-0.007369516646563268
2019-12-11,-0.009724825287837469,-0.004985369539036721,-0.0051181769347203865
2019-12-12,-0.00552009874793602,0.0,0.0
2019-12-13,-0.003093384507492747,0.0,0.0
2019-12-16,0.0,0.0,0.0
2019-12-17,0.0,0.0,0.0
2019-12-18,-0.003945961690438371,0.0,-0.0016861237956489195
2019-12-19,-0.0058136850976872045,0.0,0.0
2019-12-20,-0.0015656747974642782,0.0,0.0
2019-12-23,0.0,0.0,0.0
2019-12-24,0.0,0.0,0.0
2019-12-26,0.0,0.0,0.0
2019-12-27,0.0,-0.0008350126618904552,0.0
2019-12-30,0.0,-0.007812437701562147,-0.002841276992235464
2019-12-31,-0.0004330500236591206,-0.005153611572158989,-0.0017211129690409832
2020-01-02,0.0,0.0,0.0
2020-01-03,0.0,-0.008827553870395466,-0.002629282845654113
2020-01-06,-0.00016818589087153057,-0.002671259278962723,0.0
2020-01-07,0.0,-0.0029045717982645325,0.0
2020-01-08,-0.006859132312669769,0.0,0.0
2020-01-09,-0.0008855805555950669,0.0,0.0
2020-01-10,0.0,-0.0025573911273322203,-5.4427861876149564e-05
2020-01-13,-0.0017679281902325261,0.0,0.0
2020-01-14,0.0,-0.004104446759603753,0.0
2020-01-15,0.0,-0.003856393973970862,0.0
2020-01-16,0.0,0.0,0.0
2020-01-17,0.0,0.0,0.0
2020-01-21,-0.00041968326114993904,-0.0007739490915908975,-0.0005968161763704183
2020-01-22,-0.004609421052189533,0.0,-0.0014947508840650325
2020-01-23,-0.006609432474401378,0.0,-0.0009547991210567819
2020-01-24,-0.006609383453274886,-0.008192488211974047,-0.00504710748668824
2020-01-27,-0.006609334428414937,-0.028729583876714426,-0.015348196051205187
2020-01-28,-0.006609285399820419,-0.013675846101434463,-0.007717603678756291
2020-01-29,-0.006609236367491889,-0.012517115150515568,-0.007134713850935559
2020-01-30,-0.006609187331428679,-0.008776193503728713,-0.005254033337407815
2020-01-31,-0.006609138291630345,-0.024462459504088985,-0.013125011141746246
2020-02-03,-0.03288094637081618,-0.009845958220588424,-0.018781568582860952
2020-02-04,-0.019915328488715467,0.0,-0.0010316927197704384
2020-02-05,-0.011199358971383355,0.0,0.0
2020-02-06,-0.002803820308635463,0.0,0.0
2020-02-07,0.0,-0.004744905737080085,-0.0007596855057429019
2020-02-10,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0
2020-02-13,0.0,-0.0018204135979694724,0.0
2020-02-14,-0.01878047801730942,0.0,-0.007937504971533893
2020-02-18,-0.028331751291674312,0.0,-0.012445315373995736
2020-02-19,-0.02934816248467509,0.0,-0.008401857882929686
2020-02-20,-0.02971751043464188,-0.00935307390986262,-0.013227762409461774
2020-02-21,-0.03217837108356325,-0.027991311621991533,-0.02376177289762349
2020-02-24,-0.037660254672368,-0.06575962085581133,-0.04549287707894467
2020-02-25,-0.037759537680371213,-0.09094398136381998,-0.05840746056571189
2020-02-26,-0.04108114167102106,-0.08694242972075561,-0.05796023810104223
2020-02-27,-0.04474546529732615,-0.1319164129469591,-0.0829609214939393
2020-02-28,-0.05698117374745426,-0.1293275973301038,-0.08746662195403665
2020-03-02,-0.05273840525874174,-0.08650821660854857,-0.06297477195390455
2020-03-03,-0.054302939597560496,-0.11567766570323479,-0.07870904305936322
2020-03-04,-0.04997834372278542,-0.07917186710609292,-0.057586596686525326
2020-03-05,-0.04985457241682134,-0.10773732781958134,-0.07214274062703563
2020-03-06,-0.04843690188657712,-0.12227832237339642,-0.07901106854115447
2020-03-09,-0.05817518166108071,-0.1821945871528481,-0.11515867797833224
2020-03-10,-0.05912678663178017,-0.13854279314272544,-0.0919907164057161
2020-03-11,-0.06039878627509654,-0.17621746874334399,-0.11245978539691182
2020-03-12,-0.06776144695113939,-0.25261325296617976,-0.15709140818100453
2020-03-13,-0.07626238099616489,-0.17733489869561148,-0.11848482539982308
2020-03-16,-0.08629578090745338,-0.27764430126158457,-0.17701478275803206
2020-03-17,-0.09758340394889486,-0.23097462322752027,-0.15551268129610507
2020-03-18,-0.09297287032073853,-0.2617162942071648,-0.17023452286338214
2020-03-19,-0.09887452698019694,-0.2500542766390257,-0.16638045884147346
2020-03-20,-0.09024540093458056,-0.2803288083936891,-0.17921529082997423
2020-03-23,-0.0849606003332175,-0.2790292558801406,-0.17609023577777339
2020-03-24,-0.07331305514051878,-0.22275544232631195,-0.13869221000985876
2020-03-25,-0.06135301698011941,-0.23142015469099342,-0.1379350143518966
2020-03-26,-0.0668240481356972,-0.18743189696596152,-0.11577799152282686
2020-03-27,-0.06353764791250838,-0.21920148002876916,-0.13150653757326136
2020-03-30,-0.06495772505221098,-0.18826739707760176,-0.11496082774371896
2020-03-31,-0.06355492922847139,-0.1960369307512403,-0.11853253370751549
2020-04-01,-0.07128996834002876,-0.22970491000367355,-0.1406298312561728
2020-04-02,-0.06837208204234069,-0.21433561792538758,-0.13070653643263752
2020-04-03,-0.07041755323086085,-0.2254018786405222,-0.13778293926496188
2020-04-06,-0.07041755237503866,-0.16844484824663342,-0.10608306639210885
2020-04-07,-0.058677829024766814,-0.17177347245987928,-0.10222754091443631
2020-04-08,-0.06186975909832049,-0.15322886838095118,-0.09369877513225444
2020-04-09,-0.05837714704638175,-0.15230385040020678,-0.0915166935151508
2020-04-13,-0.060254814710785976,-0.14261019701133826,-0.08722809980502744
2020-04-14,-0.05477779046683273,-0.10562799871999762,-0.06488268036218059
2020-04-15,-0.054950729301845525,-0.11593798778235476,-0.07035806837716485
2020-04-16,-0.05834070374385769,-0.09887094301415977,-0.06305193343737459
2020-04-17,-0.05970585046080257,-0.09119710085577071,-0.05974165681703014
2020-04-20,-0.06324290441823599,-0.10209358630191423,-0.06714693349929912
2020-04-21,-0.0645686432937096,-0.13538085737539818,-0.08509844869978123
2020-04-22,-0.06191027264024629,-0.10845964441856126,-0.0695550192931137
2020-04-23,-0.054514235108309994,-0.11084061394853073,-0.06712957126903896
2020-04-24,-0.05628108517879238,-0.09591067968757261,-0.06016926438627623
2020-04-27,-0.05099169013642546,-0.09065690681807215,-0.05480472789154878
2020-04-28,-0.04792094737875485,-0.1071261368512143,-0.06183480224397253
2020-04-29,-0.038736677564543465,-0.07572697255711414,-0.0408138287587152
2020-04-30,-0.031125291919865572,-0.07390060223918171,-0.03606868001510222
2020-05-01,-0.031125215056983402,-0.10295069417506209,-0.05118704782403316
2020-05-04,-0.031125138188247026,-0.09102218088165848,-0.04487858999081651
2020-05-05,-0.031125061313655777,-0.0810918710572266,-0.03966134474719252
2020-05-06,-0.03916458637532805,-0.07551089494203467,-0.040729389186803244
2020-05-07,-0.04507835217667455,-0.06347022707699479,-0.03743462316181312
2020-05-08,-0.036896680629719736,-0.051280362763447496,-0.027046670275161055
2020-05-11,-0.03580002310082242,-0.04319597313640777,-0.022347286626269836
2020-05-12,-0.04160415081668345,-0.06238263641442865,-0.03509221033761689
2020-05-13,-0.04201656925154407,-0.07394484670322155,-0.04124919149304218
2020-05-14,-0.044666324934076185,-0.06423678814001421,-0.037549723122837886
2020-05-15,-0.04051480596002288,-0.05824732243821995,-0.032378360859530386
2020-05-18,-0.0354456558465186,-0.03979943881556558,-0.020344978727638963
2020-05-19,-0.034059986008986076,-0.04323404395430297,-0.021393393606767397
2020-05-20,-0.03537728274628016,-0.024047380676282093,-0.012248354808281237
2020-05-21,-0.037692735325098425,-0.035060136458158975,-0.019006788742032987
2020-05-22,-0.044492620646547576,-0.03135594877108461,-0.020589844565268467
2020-05-26,-0.039102605196456364,-0.03382643617015835,-0.01907639203704048
2020-05-27,-0.04412723340573188,-0.02846874025721502,-0.018921321208367314
2020-05-28,-0.04028142260182754,-0.031076076812505682,-0.01826418937073626
2020-05-29,-0.04037979424623983,-0.01679334645576147,-0.011078709558513866
2020-06-01,-0.03827125765824191,-0.012330829233861085,-0.00774802296077215
2020-06-02,-0.03797802928613825,-0.006319755770558766,-0.004577273063810727
2020-06-03,-0.03671130394923816,-0.0014446331979591776,-0.0014800847612232992
2020-06-04,-0.036017816743077025,-0.009164777702436622,-0.004980594602833954
2020-06-05,-0.037103766111463155,0.0,0.0
2020-06-08,-0.03963136506631415,0.0,0.0
2020-06-09,-0.037353176687331846,0.0,0.0
2020-06-10,-0.035259379050783246,0.0,0.0
2020-06-11,-0.03797313972787786,-0.05010570363751288,-0.026459323474539054
2020-06-12,-0.050802568243496826,-0.04264700929042853,-0.0291286264819276
2020-06-15,-0.06794109899663847,-0.03144064052243567,-0.0322112575548994
2020-06-16,-0.04094971560629879,-0.014353702004901825,-0.009661545935805926
2020-06-17,-0.0378750284020577,-0.011073620057339695,-0.00642619948757861
2020-06-18,-0.0417888766694382,-0.008144232464787127,-0.006975512228188152
2020-06-19,-0.03965274595673973,-0.008482048213539373,-0.006037749226264766
2020-06-22,-0.04228085256448111,0.0,-0.001355255727594984
2020-06-23,-0.0396904346832998,0.0,0.0
2020-06-24,-0.03633681953226009,-0.020286351767220046,-0.008397064383651287
2020-06-25,-0.0363367701625934,-0.010577071877858613,-0.003483485692130084
2020-06-26,-0.03633672078916639,-0.03530522575324524,-0.015936180332680627
2020-06-29,-0.05319615579252024,-0.0243549837313487,-0.01895930316239003
2020-06-30,-0.05065550643511674,-0.005188142396241768,-0.008006622416602327
2020-07-01,-0.03892390089934239,0.0,0.0
2020-07-02,-0.033323090313599146,0.0,0.0
2020-07-06,-0.01769631791092907,0.0,0.0
2020-07-07,-0.017133356433832847,-0.007548995384786483,-0.0034879460447913013
2020-07-08,-0.009588010479529063,0.0,0.0
2020-07-09,-0.000728284494017295,0.0,0.0
2020-07-10,-0.010315324526937952,0.0,-0.0009967757551568868
2020-07-13,-0.002839750839007893,-0.02160510061985943,-0.008015577716568245
2020-07-14,-0.009077637919830073,-0.013547944737747786,-0.007033798857474238
2020-07-15,-0.01408175376060794,-0.01242579360355378,-0.00897623673607284
2020-07-16,-0.022811987422295954,-0.019367258103066276,-0.01684681343356753
2020-07-17,-0.018201469569165796,-0.01763604467564206,-0.013659650703715553
2020-07-20,-0.0036683213680095417,0.0,0.0
2020-07-21,-0.0018255945053139433,-0.010866429025354063,-0.004508458780115188
2020-07-22,0.0,-0.007425986661894313,0.0
2020-07-23,0.0,-0.03391958422509689,-0.011151004715313828
2020-07-24,-0.003567033105884243,-0.04281835048684823,-0.017468879442093188
2020-07-27,0.0,-0.025355914127727308,-0.002791386726366696
2020-07-28,-0.004809860269014088,-0.03831053096763348,-0.011816871961161213
2020-07-29,-0.001458325843982089,-0.026396812295016114,-0.004031938296187865
2020-07-30,-0.0027140337235090906,-0.0216004631083776,-0.002204910382170633
2020-07-31,-0.0029489936564027763,-0.004218376783223121,0.0
2020-08-03,-0.004708917149047087,0.0,0.0
2020-08-04,0.0,0.0,0.0
2020-08-05,0.0,0.0,0.0
2020-08-06,0.0,0.0,0.0
2020-08-07,0.0,-0.011333016185204992,-0.004203148028087966
2020-08-10,0.0,-0.016145265676643872,-0.006227468708563166
2020-08-11,-0.003071323766532519,-0.03470286888883378,-0.01712590433631811
2020-08-12,-0.018472927592849797,-0.009706152792028133,-0.011992202315182943
2020-08-13,-0.009681261062369662,-0.0078733797931676,-0.0066530736356729125
2020-08-14,-0.009213039168663562,-0.009108837427266314,-0.007036735444070685
