date,大盘价值,大盘成长,中盘价值,中盘成长,小盘价值,小盘成长,沪深300,上证指数,中证500,中证1000,上证50,创业板指,中证红利
2018-04-12,4915.6400,4399.3300,4527.2800,5729.7200,5693.2200,6294.3200,3898.6400,3180.1600,6051.3300,6727.6400,2749.7000,1826.8900,4580.8100
2018-04-13,4880.2100,4362.4000,4510.2800,5704.9500,5669.0900,6269.8200,3871.1400,3159.0500,6027.1900,6721.6600,2726.4000,1824.5900,4559.8500
2018-04-16,4764.9000,4277.4700,4516.7700,5632.3300,5657.7700,6199.1700,3808.8600,3110.6500,6012.4100,6717.9300,2664.7000,1838.7100,4483.7900
2018-04-17,4718.0000,4194.9700,4397.1300,5539.4400,5536.7300,6090.7900,3748.6400,3066.8000,5890.8600,6564.6900,2635.7000,1783.7400,4432.0500
2018-04-18,4742.3100,4206.2800,4470.8100,5585.6100,5607.5500,6123.4000,3766.2800,3091.4000,5970.6600,6661.2900,2653.7700,1822.2600,4450.5000
2018-04-19,4800.7600,4264.7400,4485.2800,5620.8200,5625.2000,6184.1500,3811.8400,3117.3800,6004.7300,6677.0900,2682.5500,1820.2800,4492.2000
2018-04-20,4755.8500,4226.6600,4425.2900,5512.8500,5493.5100,6036.6900,3760.8500,3071.5400,5880.8400,6535.9600,2647.3800,1782.8100,4429.9200
2018-04-23,4781.1500,4234.9300,4380.9900,5496.8600,5421.5900,6020.7100,3766.3300,3068.0100,5823.9200,6466.5200,2664.9200,1753.0500,4431.9200
2018-04-24,4881.3800,4326.2200,4484.6900,5607.1700,5556.8400,6164.2100,3843.4900,3128.9300,5957.1900,6606.5800,2722.8500,1806.8600,4521.8800
2018-04-25,4840.4300,4305.7700,4502.7900,5590.5200,5560.3500,6147.6200,3828.7000,3117.9700,5959.4200,6632.0200,2702.9800,1819.4100,4508.5800
2018-04-26,4762.2900,4222.6700,4419.1100,5513.6700,5458.3500,6034.5700,3755.4900,3075.0300,5847.9800,6510.5300,2666.0200,1781.2800,4440.7400
2018-04-27,4736.0300,4213.6000,4454.0700,5527.8200,5481.2500,6046.7300,3756.8800,3082.2300,5860.9800,6517.0500,2653.5400,1805.6000,4440.9000
2018-05-02,4735.8100,4215.4700,4441.8400,5536.8300,5462.7700,6085.7900,3763.6500,3081.1800,5855.3200,6486.8100,2652.7300,1801.5700,4461.7100
2018-05-03,4756.6900,4229.2800,4470.3400,5579.2700,5510.3000,6127.3600,3793.0000,3100.8600,5910.6100,6545.2700,2663.9800,1826.7900,4494.9000
2018-05-04,4725.4800,4198.7100,4481.9100,5592.0400,5487.5800,6133.4600,3774.6000,3091.0300,5909.2900,6531.2900,2646.3500,1814.8600,4482.6000
2018-05-07,4784.7800,4270.6800,4551.6900,5678.0000,5593.6300,6271.7000,3834.1900,3136.6400,6019.1400,6646.5800,2683.8500,1852.3400,4549.2200
2018-05-08,4858.6600,4334.5700,4538.9900,5707.7900,5609.5800,6306.4100,3878.6800,3161.5000,6041.8100,6678.1400,2722.8800,1856.8700,4586.6800
2018-05-09,4853.4700,4328.8200,4531.0400,5693.2500,5586.8100,6295.9600,3871.6200,3159.1500,6029.2300,6674.9100,2717.2400,1855.8100,4581.5800
2018-05-10,4867.3800,4362.2000,4540.7000,5726.5500,5608.4000,6326.2500,3893.0600,3174.4100,6040.5700,6703.2100,2729.4000,1865.3600,4608.9400
2018-05-11,4856.5300,4352.1400,4468.9500,5679.8300,5556.2000,6289.4700,3872.8400,3163.2600,5991.3400,6636.7700,2724.7200,1834.7800,4588.7800
2018-05-14,4906.4700,4409.0900,4474.8800,5688.6200,5507.9400,6270.7700,3909.2900,3174.0300,5967.5500,6591.7300,2753.5400,1830.9800,4608.9600
2018-05-15,4906.8400,4426.0500,4540.1400,5738.3900,5565.5600,6330.7700,3924.1000,3192.1200,6020.5700,6661.1300,2750.8300,1858.0100,4628.1600
2018-05-16,4854.3900,4392.0000,4533.4300,5723.5100,5529.8200,6326.0900,3892.8400,3169.5700,6004.0700,6622.6400,2716.7800,1846.6800,4601.8800
2018-05-17,4824.8500,4353.4600,4503.0700,5712.4000,5499.4800,6309.1900,3864.0500,3154.2800,5973.7800,6591.2500,2700.8800,1831.2100,4585.0800
2018-05-18,4885.3900,4398.2900,4502.4100,5733.2000,5524.9300,6366.6000,3903.0600,3193.3000,5995.1500,6620.7700,2740.5300,1836.7500,4628.8200
2018-05-21,4891.7400,4417.6500,4549.6100,5775.9700,5592.7300,6426.3500,3921.2400,3213.8400,6072.2000,6697.1400,2745.8000,1862.4800,4650.2200
2018-05-22,4847.4500,4400.6900,4572.5200,5778.9100,5617.6200,6448.0400,3906.2100,3214.3500,6092.9100,6724.4000,2728.0000,1876.0000,4637.4200
2018-05-23,4778.5500,4336.6800,4537.3300,5709.6600,5546.9400,6338.2400,3854.5800,3168.9600,6013.8500,6652.2900,2683.6900,1845.9700,4591.5100
2018-05-24,4742.5600,4298.6000,4520.7200,5683.5800,5517.8300,6316.5300,3827.2200,3154.6500,5992.6200,6628.5000,2665.6800,1838.4000,4561.8200
2018-05-25,4741.0500,4290.4200,4466.9200,5643.5500,5430.3500,6268.0500,3816.5000,3141.3000,5917.8000,6541.4500,2661.2900,1804.5500,4551.3800
2018-05-28,4763.5900,4326.9100,4461.3000,5619.7400,5391.2500,6269.7300,3833.2600,3135.0800,5891.2600,6490.4000,2673.2000,1796.9100,4564.4400
2018-05-29,4750.5400,4280.8800,4387.2800,5586.1400,5343.4800,6198.5900,3804.0100,3120.4600,5835.4500,6436.7700,2663.4000,1773.6500,4551.2600
2018-05-30,4655.8300,4198.8100,4282.1600,5426.8400,5207.4200,6057.9100,3723.3700,3041.4400,5682.5900,6232.4200,2605.9000,1726.2200,4466.2800
2018-05-31,4756.8700,4287.2400,4344.0000,5519.4400,5277.9400,6176.5200,3802.3800,3095.4700,5754.4700,6315.1700,2658.2900,1743.7400,4559.6200
2018-06-01,4734.2600,4242.4700,4275.9800,5481.4100,5198.6900,6095.2800,3770.5900,3075.1400,5685.1200,6243.7300,2647.1900,1709.5500,4527.0900
2018-06-04,4812.5600,4301.4100,4261.8000,5487.2600,5167.2900,6104.6600,3807.5800,3091.1900,5683.1500,6215.6100,2694.5800,1702.9300,4559.6800
2018-06-05,4839.3800,4354.8800,4348.6500,5550.2800,5253.7800,6166.2400,3845.3200,3114.2100,5779.0800,6316.4200,2707.0200,1746.1100,4579.5300
2018-06-06,4819.1400,4336.5900,4348.3400,5553.6400,5257.1600,6151.6700,3837.3500,3115.1800,5774.2600,6320.4700,2692.1800,1743.2500,4578.8600
2018-06-07,4822.0600,4332.0400,4304.9200,5527.2500,5210.8100,6136.3200,3831.0100,3109.5000,5738.0200,6274.8800,2695.2400,1730.3800,4549.3600
2018-06-08,4754.2200,4282.6800,4260.4300,5435.1100,5157.8100,6055.6500,3779.6200,3067.1500,5669.3000,6205.9600,2652.0800,1711.5200,4486.9900
2018-06-11,4783.4400,4288.4700,4221.7900,5421.6000,5114.4300,6010.2300,3779.9800,3052.7800,5632.3600,6151.9400,2660.4100,1688.6200,4480.9800
2018-06-12,4828.8200,4343.1700,4265.7600,5486.8200,5174.5200,6103.4800,3825.9500,3079.8000,5693.3500,6199.1500,2687.7000,1712.7700,4535.4700
2018-06-13,4812.7900,4304.7800,4199.4500,5424.8000,5103.6900,6029.8100,3788.3400,3049.8000,5607.0200,6092.3400,2671.6300,1685.9000,4501.3900
2018-06-14,4809.8600,4284.5900,4181.4300,5404.0400,5069.7100,6006.2900,3773.3700,3044.1600,5586.9300,6060.1300,2671.3000,1673.3200,4481.2400
2018-06-15,4830.3200,4271.7300,4095.8900,5342.6300,4973.8600,5933.4800,3753.4300,3021.9000,5483.9400,5928.0700,2667.9800,1641.6600,4460.9900
2018-06-19,4726.1000,4131.3500,3898.4300,5051.9900,4668.8800,5571.5800,3621.1200,2907.8200,5141.7100,5522.5300,2599.7800,1547.1500,4291.9800
2018-06-20,4714.8600,4169.8500,3950.5500,5101.7500,4726.1500,5659.9500,3635.4400,2915.7300,5198.3900,5588.2700,2598.3300,1563.7900,4315.1400
2018-06-21,4695.1200,4130.6100,3858.3600,5048.7200,4626.1200,5589.8600,3592.9700,2875.8100,5089.2500,5456.9100,2579.0500,1521.6800,4276.1800
2018-06-22,4690.9500,4154.9100,3910.4700,5098.9900,4687.1900,5658.5200,3608.9000,2889.7600,5160.1200,5541.3700,2583.7100,1549.6600,4291.5000
2018-06-25,4597.0300,4096.9800,3881.1100,5047.8900,4650.7900,5627.7800,3560.4800,2859.3400,5125.0300,5512.4300,2536.4600,1538.5600,4252.1300
2018-06-26,4521.3400,4054.4500,3893.0800,5008.9800,4684.9000,5608.0000,3531.1100,2844.5100,5160.2800,5558.7100,2506.7200,1564.9200,4202.3600
2018-06-27,4434.4700,3958.5000,3826.8600,4955.6800,4628.5400,5540.7700,3459.2600,2813.1800,5109.5000,5508.9200,2452.6400,1546.2300,4151.2700
2018-06-28,4387.4800,3904.1300,3794.2500,4895.3600,4577.8100,5468.3400,3423.5300,2786.9000,5055.1100,5443.8500,2425.1800,1543.6600,4096.8800
2018-06-29,4479.7600,4018.0400,3927.6300,5026.2900,4739.8600,5602.8200,3510.9800,2847.4200,5217.7600,5608.5400,2479.9100,1606.7200,4187.0200
2018-07-02,4303.5800,3883.0100,3871.4700,4921.7000,4677.1300,5494.0200,3407.9600,2775.5600,5138.7800,5538.0900,2386.3800,1588.3700,4076.2300
2018-07-03,4313.4300,3869.7200,3887.9800,4957.4900,4716.8500,5515.6000,3409.2800,2786.8900,5197.1300,5601.5900,2388.9800,1607.1200,4082.4700
2018-07-04,4267.1000,3796.5800,3817.1600,4894.8300,4634.5200,5458.0400,3363.7500,2759.1300,5121.3400,5500.6700,2368.4300,1565.6100,4042.2900
2018-07-05,4273.2300,3777.3500,3714.4600,4771.6200,4515.9600,5319.3000,3342.4400,2733.8800,4982.7600,5352.6600,2374.3600,1532.6800,4003.2100
2018-07-06,4305.4900,3811.3100,3738.5400,4778.4000,4519.6000,5324.8100,3365.1200,2747.2300,4996.6300,5374.5800,2402.6200,1541.3100,4014.8800
2018-07-09,4432.2100,3929.3100,3844.5700,4895.0200,4626.2700,5450.5700,3459.1800,2815.1100,5107.5500,5487.5500,2471.2900,1581.9300,4108.5500
2018-07-10,4431.0500,3941.6700,3859.8700,4938.3200,4649.0000,5485.0700,3467.5200,2827.6300,5136.5300,5524.8000,2471.2300,1592.9800,4121.3800
2018-07-11,4356.6800,3884.5100,3795.7800,4857.4400,4548.6400,5388.1200,3407.5300,2777.7700,5036.1600,5396.3100,2432.2800,1563.0100,4052.9500
2018-07-12,4423.3500,3960.1000,3903.5000,4963.3500,4677.3900,5518.3100,3481.0600,2837.6600,5172.5000,5541.3600,2474.6200,1614.6300,4128.1800
2018-07-13,4418.9700,3987.8500,3938.4300,4985.7600,4707.7500,5559.1000,3492.6900,2831.1800,5204.1900,5561.6900,2476.8600,1618.4600,4133.1400
2018-07-16,4363.2700,3965.0100,3934.6200,4971.0900,4712.4000,5550.0700,3472.0900,2814.0400,5195.2000,5566.9600,2448.7600,1616.9100,4107.2200
2018-07-17,4334.1800,3940.3400,3933.3600,4930.6900,4708.4700,5533.9300,3449.3800,2798.1300,5196.2000,5575.4700,2430.4400,1621.6300,4079.3300
2018-07-18,4315.7200,3917.6800,3891.1600,4916.7400,4693.7000,5518.5100,3431.3200,2787.2600,5156.6400,5544.5200,2420.7600,1607.8800,4087.3600
2018-07-19,4328.1300,3932.1000,3849.0700,4899.3800,4633.4400,5483.6300,3428.3400,2772.5500,5111.3300,5480.7700,2426.1600,1590.0600,4081.9100
2018-07-20,4439.2300,4002.5400,3907.5400,4956.5300,4686.2100,5536.8500,3492.8900,2829.2700,5175.2500,5541.2100,2493.7600,1609.5500,4154.6900
2018-07-23,4507.9200,4028.5300,3912.9400,5016.1200,4712.6800,5583.8500,3525.7500,2859.5400,5214.0000,5582.3100,2526.8100,1620.9700,4195.7100
2018-07-24,4574.7800,4088.8200,3971.6700,5118.3100,4776.4600,5695.5100,3581.7100,2905.5600,5304.6400,5672.2200,2563.5800,1629.6100,4250.7600
2018-07-25,4569.1200,4093.5100,3986.0700,5125.9200,4784.5200,5693.4900,3577.7500,2903.6500,5308.6600,5685.5900,2563.6900,1632.3200,4244.1300
2018-07-26,4526.0000,4039.0100,3936.0600,5100.6600,4743.8100,5679.9600,3536.2500,2882.2300,5273.4800,5663.1800,2530.9900,1606.1200,4216.1800
2018-07-27,4507.5200,4022.6700,3902.6300,5096.6800,4720.6500,5666.0300,3521.2300,2873.5900,5249.2900,5630.2300,2525.0900,1594.5700,4201.0600
2018-07-30,4548.0600,4014.0700,3830.1100,5071.1700,4637.5500,5610.9400,3515.0800,2869.0500,5185.1500,5549.0400,2541.3100,1559.6400,4204.8700
2018-07-31,4555.2600,4016.6700,3841.9200,5087.0500,4632.9300,5618.8400,3517.6600,2876.4000,5188.7200,5542.5400,2545.1200,1561.2600,4207.7800
2018-08-01,4454.0800,3930.3200,3788.6800,5008.7300,4546.8100,5507.4800,3447.3900,2824.5300,5105.3700,5456.2100,2490.2500,1541.8600,4129.2600
2018-08-02,4356.1000,3843.4700,3707.8400,4924.0400,4447.1100,5408.2400,3370.9600,2768.0200,4996.0100,5325.8000,2440.3100,1510.0900,4046.9400
2018-08-03,4305.7900,3763.6700,3646.3900,4882.3800,4375.1900,5342.5500,3315.2800,2740.4400,4929.7500,5255.6300,2413.5000,1481.6100,3995.2200
2018-08-06,4291.1600,3708.8100,3527.9100,4781.3500,4280.1800,5251.7400,3273.2700,2705.1600,4825.2500,5144.6400,2406.5400,1440.8000,3943.2900
2018-08-07,4422.3100,3821.2400,3621.6400,4921.1200,4382.0800,5387.7900,3368.8700,2779.3700,4956.8700,5279.6400,2479.7800,1479.4400,4043.7600
2018-08-08,4363.4500,3757.4500,3549.0500,4870.1600,4297.3300,5322.6100,3314.5100,2744.0700,4880.5700,5191.7900,2447.0000,1447.7600,3988.7100
2018-08-09,4453.6900,3869.1400,3667.1100,4959.6000,4418.0800,5418.0700,3397.5300,2794.3800,5004.7700,5307.9700,2504.6200,1497.6100,4059.2500
2018-08-10,4443.8900,3880.5700,3695.4800,4964.2900,4450.6400,5441.9900,3405.0200,2795.3100,5030.5100,5342.0500,2503.2100,1511.7100,4049.1500
2018-08-13,4398.4600,3859.1600,3733.3000,4972.3700,4480.3200,5438.8400,3390.3400,2785.8700,5055.2800,5369.1800,2478.5100,1531.3400,4025.9000
2018-08-14,4374.5100,3827.5300,3704.1500,4956.7000,4454.1200,5424.6900,3372.9100,2780.9600,5037.8800,5351.0200,2469.2000,1518.4900,4023.0400
2018-08-15,4279.4300,3725.6200,3603.4600,4852.2300,4353.3500,5298.9300,3291.9800,2723.2600,4932.8100,5242.0900,2408.7200,1478.5100,3942.0700
2018-08-16,4270.6800,3704.2200,3574.0300,4802.8700,4300.5300,5246.1800,3276.7300,2705.1900,4888.3700,5178.2400,2405.1600,1463.8700,3919.1000
2018-08-17,4228.8800,3638.3200,3502.9900,4743.2400,4219.3600,5163.9800,3229.6200,2668.9700,4803.0300,5084.2100,2374.1700,1434.3100,3875.7500
2018-08-20,4291.1700,3676.5200,3514.4000,4771.8800,4212.9400,5182.1300,3267.2500,2698.4700,4832.6500,5103.6300,2409.1300,1435.6900,3912.0000
2018-08-21,4354.0400,3756.3700,3565.7800,4825.1700,4272.0100,5246.0400,3326.6500,2733.8300,4891.9800,5162.0300,2452.3800,1456.9700,3961.2600
2018-08-22,4343.1300,3743.5400,3520.4900,4794.7700,4213.3900,5199.1900,3307.9500,2714.6100,4837.0200,5102.3600,2450.1500,1439.5500,3935.2700
2018-08-23,4349.3000,3762.3200,3547.6400,4795.1700,4250.1100,5210.1200,3320.0300,2724.6200,4863.6700,5133.3300,2461.0700,1455.5000,3945.7300
2018-08-24,4381.6100,3765.3300,3542.9000,4784.4600,4241.6400,5207.2800,3325.3300,2729.4300,4852.2900,5116.1400,2472.0000,1450.0900,3956.0100
2018-08-27,4469.0300,3866.7700,3636.2900,4877.9700,4351.4700,5311.7500,3406.5700,2780.9000,4960.0700,5229.3600,2522.3400,1493.4300,4039.0300
2018-08-28,4461.6100,3862.8900,3648.0800,4875.5800,4353.0600,5317.3100,3400.1700,2777.9800,4974.2100,5233.5000,2511.1500,1493.1100,4034.7200
2018-08-29,4446.3700,3849.8700,3614.4500,4845.1800,4310.3200,5279.3900,3386.5700,2769.2900,4941.9600,5203.7100,2503.4800,1481.1900,4010.2800
2018-08-30,4409.5300,3810.0300,3557.3700,4782.4200,4239.4900,5227.7000,3351.0900,2737.7400,4867.1200,5114.2700,2479.2100,1457.9200,3990.2300
2018-08-31,4414.9800,3785.9300,3505.7300,4751.9900,4179.9100,5176.6500,3334.5000,2725.2500,4814.8200,5057.9800,2474.4800,1435.2000,3970.5200
2018-09-03,4395.9700,3771.4300,3505.5900,4737.1900,4189.1500,5190.0700,3321.8200,2720.7300,4838.8700,5054.1100,2465.8800,1443.6900,3960.5300
2018-09-04,4456.6400,3828.9800,3543.6600,4780.6400,4247.5400,5234.8300,3363.9000,2750.5800,4890.2800,5113.1500,2500.4400,1455.5000,3999.4200
2018-09-05,4352.1200,3743.2200,3487.4400,4699.3300,4182.8800,5154.3900,3298.1400,2704.3400,4815.0300,5032.5000,2441.2300,1430.2400,3934.8700
2018-09-06,4304.8000,3685.8600,3460.5700,4665.1300,4149.3800,5115.4700,3262.8800,2691.5900,4793.3500,5012.5100,2416.0300,1422.8700,3897.0300
2018-09-07,4336.9500,3717.1300,3468.6200,4685.8000,4168.2700,5142.5700,3277.6400,2702.3000,4791.7800,5022.2800,2437.6800,1425.2300,3910.1300
2018-09-10,4306.7300,3666.8200,3396.7000,4618.4700,4077.7400,5072.0200,3230.0700,2669.4800,4704.8800,4923.6400,2413.4300,1390.8200,3874.4200
2018-09-11,4274.5300,3647.4100,3398.9100,4572.9400,4078.7500,5054.5200,3224.2100,2664.8000,4702.9000,4925.3000,2398.7700,1395.1700,3865.6700
2018-09-12,4259.1300,3604.5900,3396.7000,4568.0700,4062.2400,5030.5600,3202.0200,2656.1100,4693.9700,4919.8100,2381.3900,1385.8000,3858.4700
2018-09-13,4319.4400,3640.1800,3409.1900,4596.3700,4071.4500,5064.0700,3236.5700,2686.5800,4721.2100,4958.1700,2415.3100,1391.2800,3893.6400
2018-09-14,4337.4500,3659.3900,3369.3000,4573.5200,4021.6100,5042.5400,3242.0900,2681.6400,4670.0800,4907.9300,2425.4200,1366.5600,3902.8400
2018-09-17,4289.7800,3607.0100,3312.9100,4496.8900,3954.3400,4977.6300,3204.9200,2651.7900,4602.3900,4831.5600,2399.8800,1349.7800,3866.8500
2018-09-18,4377.3900,3688.2400,3381.6100,4579.4100,4015.5300,5070.2400,3269.4300,2699.9500,4683.5100,4917.3500,2458.7700,1377.3000,3925.4400
2018-09-19,4430.9800,3739.9700,3417.9100,4637.0600,4066.2700,5133.3100,3312.4800,2730.8500,4736.8900,4970.0100,2487.0800,1392.4000,3980.1500
2018-09-20,4432.7300,3734.6000,3410.6300,4626.8400,4065.3300,5138.3300,3310.1300,2729.2400,4733.4800,4951.5900,2487.4200,1387.6200,3977.7100
2018-09-21,4585.6300,3854.8400,3482.1600,4720.2300,4120.2300,5224.3400,3410.4900,2797.4800,4805.2200,5011.6900,2573.6000,1411.1200,4082.4500
2018-09-25,4531.9900,3823.9300,3459.6400,4693.6300,4104.4600,5209.6700,3379.8000,2781.1400,4792.5500,4995.7000,2547.7900,1405.8100,4049.1200
2018-09-26,4572.1600,3883.5000,3490.3500,4722.0400,4129.8000,5235.1800,3417.2400,2806.8100,4815.6300,5017.0600,2582.7700,1420.7500,4076.5300
2018-09-27,4566.4600,3861.9200,3439.6300,4695.6400,4079.8200,5188.6500,3403.5900,2791.7700,4755.3800,4945.6900,2575.4500,1400.3600,4065.0300
2018-09-28,4612.6500,3900.4100,3470.8100,4741.0300,4109.3200,5237.0900,3438.8700,2821.3500,4800.7300,4987.2700,2606.6700,1411.3400,4108.7300
2018-10-08,4423.1600,3720.2000,3332.4600,4595.6800,3967.0800,5088.4100,3290.9000,2716.5100,4646.4900,4817.4300,2486.8200,1353.6700,3963.2500
2018-10-09,4421.8000,3718.5400,3305.0800,4594.8700,3955.1600,5097.5700,3288.6900,2721.0100,4634.8900,4818.7300,2491.6600,1345.9500,3954.8600
2018-10-10,4431.1300,3696.7600,3298.9200,4605.3400,3944.4200,5092.3700,3281.6000,2725.8400,4629.8900,4812.4300,2494.0600,1346.7100,3960.9600
2018-10-11,4249.6700,3531.4300,3062.7600,4306.6700,3679.7900,4769.0200,3124.1100,2583.4600,4307.4200,4456.6100,2390.5000,1261.8800,3770.5400
2018-10-12,4336.3100,3600.6200,3046.2200,4326.0600,3670.5300,4774.9100,3170.7300,2606.9100,4278.0400,4427.6800,2444.1300,1268.4100,3812.2700
2018-10-15,4266.1900,3553.8500,2994.7900,4244.2100,3617.3400,4686.3800,3126.4500,2568.1000,4199.1500,4358.8700,2412.4800,1250.2200,3737.9700
2018-10-16,4263.8100,3524.5300,2921.3500,4161.8100,3525.6200,4575.0800,3100.9700,2546.3300,4099.6800,4261.1700,2415.4900,1216.6900,3700.2300
2018-10-17,4297.5600,3535.6700,2952.9700,4197.8600,3551.7100,4611.2300,3118.2500,2561.6100,4133.3800,4292.2000,2429.2100,1231.8600,3728.1700
2018-10-18,4195.7500,3442.0500,2870.3600,4085.7800,3442.2600,4489.7900,3044.3900,2486.4200,4018.4600,4149.4400,2369.0700,1205.0300,3651.0900
2018-10-19,4320.3900,3535.6300,2961.3800,4179.4500,3540.0200,4601.4300,3134.9500,2550.4700,4127.9900,4241.2300,2446.3200,1249.8900,3752.4200
2018-10-22,4457.7800,3668.1700,3126.3900,4378.8400,3716.5500,4823.2900,3270.2700,2654.8800,4333.1400,4452.7400,2540.1500,1314.9400,3904.4100
2018-10-23,4343.4800,3542.8600,3062.4000,4290.4100,3661.4600,4730.5200,3183.4300,2594.8300,4253.5600,4379.0600,2464.8100,1292.0600,3812.2200
2018-10-24,4381.3600,3550.2200,3040.2100,4291.7200,3649.3800,4736.9300,3188.2000,2603.3000,4245.4900,4377.5500,2477.4900,1284.1000,3811.7300
2018-10-25,4406.6700,3544.1300,3021.9900,4300.9400,3637.8200,4736.1600,3194.3100,2603.8000,4234.4200,4345.3300,2485.1000,1273.6000,3821.6000
2018-10-26,4400.0200,3531.9700,3011.6100,4321.7600,3632.9000,4735.0700,3173.6400,2598.8500,4233.9600,4359.4700,2468.9100,1263.1900,3823.6400
2018-10-29,4265.9000,3383.2400,2962.9300,4236.4100,3580.7100,4637.2000,3076.8900,2542.1000,4162.5300,4296.7000,2389.5800,1250.4800,3729.1300
2018-10-30,4320.1700,3403.5300,3003.2800,4295.4800,3621.4900,4676.9200,3110.2600,2568.0500,4204.5400,4336.6500,2415.6500,1259.9500,3765.1600
2018-10-31,4367.6200,3466.9900,3058.2600,4352.7800,3684.9800,4757.9300,3153.8200,2602.7800,4272.5500,4400.6100,2451.1200,1275.5700,3808.4100
2018-11-01,4376.0900,3506.4000,3089.3500,4359.8200,3716.8400,4782.3200,3177.0300,2606.2400,4298.9800,4428.7400,2460.1600,1286.3300,3815.7300
2018-11-02,4498.2700,3669.5200,3214.3000,4486.9100,3855.7500,4912.1200,3290.2500,2676.4800,4437.9500,4564.1800,2542.7700,1348.2800,3916.0300
2018-11-05,4458.2100,3632.7700,3217.5700,4483.9900,3856.2800,4916.3400,3262.8400,2665.4300,4440.8300,4598.2000,2511.5900,1348.8800,3903.1500
2018-11-06,4438.3500,3607.3200,3214.6200,4478.4600,3847.6300,4916.4200,3243.1500,2659.3600,4438.1000,4603.1100,2499.6800,1349.1100,3894.7900
2018-11-07,4413.8700,3584.5100,3204.6800,4454.5300,3834.3100,4885.9500,3221.9100,2641.3400,4415.1400,4592.8400,2482.3300,1345.7700,3876.5500
2018-11-08,4422.7200,3585.5700,3176.3800,4423.7700,3814.5900,4858.3900,3212.7700,2635.6300,4382.3300,4572.3800,2486.0000,1329.5900,3871.1800
2018-11-09,4326.7700,3523.5700,3164.6400,4402.8300,3812.2700,4843.1600,3167.4400,2598.8700,4368.6100,4561.2100,2434.2100,1322.8300,3830.2300
2018-11-12,4358.8700,3562.5700,3246.2400,4485.3400,3921.6300,4956.0100,3205.1400,2630.5200,4481.6900,4697.3500,2444.9700,1368.7900,3891.6400
2018-11-13,4385.2900,3595.3700,3305.1400,4546.8400,4003.7800,5047.9000,3237.3800,2654.8800,4563.5400,4790.4500,2462.9700,1392.0600,3925.0700
2018-11-14,4345.0900,3556.6200,3282.4900,4534.6500,3990.2400,5031.1700,3204.9400,2632.2400,4545.5100,4791.2300,2429.9900,1385.7300,3893.8300
2018-11-15,4387.0600,3590.7600,3328.0500,4583.9200,4039.7300,5096.6400,3242.3700,2668.1700,4619.8100,4871.0900,2459.1400,1405.2500,3929.0800
2018-11-16,4397.3100,3608.9000,3343.3600,4606.0300,4061.5800,5145.6900,3257.6700,2679.1100,4659.1000,4923.9900,2461.4400,1403.2800,3957.7400
2018-11-19,4448.9300,3648.7300,3339.1500,4641.8600,4059.0100,5178.1200,3294.6000,2703.5100,4670.7400,4942.4900,2492.0800,1394.4000,3999.4600
2018-11-20,4364.3300,3558.7100,3242.2700,4511.2500,3961.9300,5034.9800,3218.4100,2645.8500,4537.4500,4811.8800,2446.7900,1355.3300,3911.2100
2018-11-21,4369.6600,3565.9000,3255.4200,4521.5100,3986.1000,5059.9000,3226.4900,2651.5100,4554.6700,4847.0400,2451.2700,1363.0300,3924.0400
2018-11-22,4348.9500,3551.6300,3255.7900,4512.8900,3982.2800,5056.0900,3214.4300,2645.4300,4551.3300,4850.1300,2437.6400,1353.9200,3911.1200
2018-11-23,4276.3800,3478.5100,3134.4600,4356.5000,3829.9100,4875.1000,3143.4800,2579.4800,4374.7600,4642.1200,2399.2000,1308.7400,3822.9800
2018-11-26,4286.8400,3477.9900,3119.0600,4339.4500,3810.2800,4873.3100,3141.2400,2575.8100,4367.4600,4633.7300,2401.9000,1304.5600,3822.0800
2018-11-27,4267.6700,3472.7300,3132.6800,4337.4600,3829.8800,4883.4400,3137.2400,2574.6800,4387.6500,4671.6400,2394.2900,1315.4300,3813.2100
2018-11-28,4311.5900,3517.3200,3185.7000,4397.7500,3877.2900,4946.1700,3178.9300,2601.7400,4441.8600,4728.5800,2421.1300,1341.0800,3855.1700
2018-11-29,4269.3500,3474.2400,3118.6000,4319.2800,3797.0300,4860.3700,3137.6500,2567.4400,4345.7000,4617.3500,2401.8500,1312.7200,3813.6300
2018-11-30,4301.9400,3516.6000,3161.2700,4353.6100,3824.0000,4896.0200,3172.6900,2588.1900,4376.6500,4648.1800,2428.0400,1329.3900,3846.9500
2018-12-03,4398.9100,3632.1300,3269.6400,4482.4500,3954.5700,5033.4200,3260.9500,2654.8000,4515.1700,4802.2900,2488.0600,1372.7900,3945.4900
2018-12-04,4406.3600,3637.8800,3279.0600,4505.9800,3978.8300,5058.7600,3267.7100,2665.9600,4536.2100,4846.1700,2496.1400,1378.7500,3957.1200
2018-12-05,4376.9400,3630.9300,3274.6000,4475.2400,3965.3800,5026.6400,3252.0000,2649.8100,4502.7000,4816.9900,2481.7900,1381.7700,3943.3700
2018-12-06,4307.2500,3544.6800,3194.5700,4386.8800,3873.9700,4937.7300,3181.6700,2605.1800,4411.0900,4730.9100,2434.4900,1345.7600,3879.0100
2018-12-07,4313.3800,3532.5100,3185.8600,4388.3700,3872.3500,4939.6600,3181.5600,2605.8900,4410.9600,4731.9000,2430.7200,1341.0200,3901.0400
